URL,Year
https://dhcfp.nv.gov/uploadedFiles/dhcfpnvgov/content/Resources/AdminSupport/Reports/HPN_NVSFY2021_MCO_Compliance_Report_F1.pdf,2021
https://www.health.ny.gov/health_care/medicaid/redesign/dsrip/docs/2020_pps_profile_rpt_final.pdf,2020
https://www.health.ny.gov/commissioner/grand_rounds/behavioral_health/docs/chung.pdf,
https://www.oregon.gov/oha/HPA/OHIT-HITOC/Documents/DRAFT_OregonStrategicPlanforHealthIT2024-2028.pdf,2024
https://www.oregon.gov/oha/HPA/HP/HCMOPageDocs/046-HCMO-1-Notice-of-Material-Change-Transaction.pdf,2024
https://watech.wa.gov/sites/default/files/2024-07/Ethical%20Considerations%20in%20the%20use%20of%20Artificial%20Intelligence%20in%20Healthcare%2C%20and%20Washington%27s%20approach%20to%20Generative%20AI.pdf,2024
https://www.dhs.wisconsin.gov/wltcac/handout-20180710-03.pdf,2018
https://www.mha.org/wp-content/uploads/2024/12/AI-Framework-for-Healthcare_MHA-AI-Taskforce.pdf,
https://www.medrxiv.org/content/10.1101/2023.01.21.23284858v1.full.pdf,2023
https://www.aha.org/system/files/media/file/2021/04/3M-HIS-Key-advantages-of-3M-MModal-CAPD-fact-sheet.pdf,2020
https://escholarship.org/content/qt92r82879/qt92r82879.pdf,2024
https://medvixpublications.org/get/1-JMCHR2025091590I%20Galley%20Proof-1747466564.pdf,2025
https://digitalcollections.ohsu.edu/record/44678/files/San.Shanya.2025.pdf,2025
https://healthpolicy.duke.edu/sites/default/files/2024-10/AI%20Governance%20in%20Health%20Systems.pdf,2024
https://med.stanford.edu/content/dam/sm/healthcare-ai/images/Smith_et_al-2021-Journal_of_General_Internal_Medicine.pdf,2020
https://wjarr.com/sites/default/files/WJARR-2024-4041.pdf,2024
https://www.nature.com/articles/s41746-025-01700-4.pdf,2025
https://www.cureus.com/articles/244463-ai-driven-clinical-decision-support-systems-an-ongoing-pursuit-of-potential.pdf,2024
https://www.cureus.com/articles/245055-embracing-artificial-intelligence-revolutionizing-nursing-documentation-for-a-better-future.pdf,2024
https://www.ahima.org/media/zxgl0cal/ahima-privacy-and-security-rfi-response-1.pdf,2025
https://www.ahima.org/media/xxvm1vdz/ahima-comments-cms-fy-26-ipps-proposed-rule-final.pdf,2025
https://www.ama-assn.org/system/files/future-health-case-study-hattiesburg-clinic.pdf,2023
https://searchlf.ama-assn.org/letter/documentDownload?uri=/unstructured/binary/letter/LETTERS/lfa.zip/2025-6-10-Letter-to-Oz-re-CMS-Deregulation-RFI-v2.pdf,2024
https://www.ama-assn.org/system/files/future-health-case-study-geisinger.pdf,
https://www.ama-assn.org/sites/ama-assn.org/files/corp/media-browser/public/hod/a18-clrpd-reports.pdf,2018
https://brand.amia.org/m/dbde97860f393e1/original/25x5-Summary-Report.pdf,2021
https://legacy.himss.org/sites/hde/files/media/file/2023/08/11/stanford-medicine-himss-davies-2023-clinical-deterioration-prevention-with-ai-final.pdf,2023
https://gkc.himss.org/sites/hde/files/media/file/2023/06/16/2.-stemi-davies-award_061423guanwangban.pdf,2023
https://gkc.himss.org/sites/hde/files/media/file/2024/09/25/sepsis-case-study.pdf,2022
https://gkc.himss.org/sites/hde/files/2025-04/himss-ai-rfi-response-feb-2025-final-.pdf,2025
https://www.himss.org/sites/hde/files/handout-140_8.pdf,2021
https://gkc.himss.org/sites/hde/files/media/file/2023/08/24/himss-davies-award-copd-case-study-intermountain-health-final.pdf,2023
https://www.aha.org/sites/default/files/2018-06/Leveraging%20Technology%20to%20Drive%20Population%20Health%20Webinar%20Slides_0.pdf,2018
https://www.aha.org/system/files/media/file/2022/03/3M_ClinicalDocumentation_exedialogue_030722.pdf,2022
https://www.aha.org/system/files/media/file/2023/11/2024_AHA_Health_Care_Workforce_Scan.pdf,2024
https://www.aha.org/system/files/media/file/2023/07/TeamBasedCareWhitePaper.pdf,2022
https://www.aha.org/system/files/media/file/2024/01/2024-Advocacy-Agenda-20240116.pdf,2024
https://www.ihi.org/sites/default/files/IHI_NPSF_Closing_the_Loop_Referral_Management_in_EHR.pdf,2017
https://www.accessdata.fda.gov/cdrh_docs/pdf21/K210719.pdf,2021
https://www.cms.hhs.gov/manuals/downloads/clm104c12.pdf,2024
https://www.cms.hhs.gov/transmittals/downloads/R1875CP.pdf,2010
https://files.asprtracie.hhs.gov/documents/aspr-tracie-mass-casualty-triage-final-508.pdf,2019
https://www.cms.hhs.gov/transmittals/downloads/R2282CP.pdf,2011
https://www.healthit.gov/sites/default/files/page/2023-02/2022_ONC_Report_to_Congress.pdf,2009
https://www.healthit.gov/sites/default/files/pdf/privacy/privacy-and-security-guide.pdf,2015
https://www.healthit.gov/sites/default/files/topiclanding/2025-01/2.%20Contingency%20Planning%20Final.pdf,2024
https://www.healthit.gov/sites/default/files/safer/guides/safer_system_interfaces.pdf,2016
https://www.healthit.gov/sites/default/files/page/2021-08/2021-07-14_PHDS_TF_2021_HITAC%20Recommendations%20Report_Signed_508_0.pdf,2021
https://www.nichd.nih.gov/sites/default/files/inline-files/Governance_Metadata_Standards_FINAL_revb.pdf,2024
https://www.nist.gov/system/files/documents/2024/02/16/ID048%20-%202024-02-03%2C%20Loughborough%20University%2C%20Comments%20on%20AI%20EO%20RFI.pdf,
https://www.cms.gov/files/document/r11842cp.pdf,2023
https://www.cms.gov/manuals/downloads/clm104C12.pdf,2024
https://www.cms.gov/Regulations-and-Guidance/Guidance/Transmittals/downloads/r1875cp.pdf,2010
https://www.cms.gov/files/document/r11288cp.pdf,2022
https://www.cms.gov/Regulations-and-Guidance/Guidance/Transmittals/downloads/R2282CP.pdf,2011
https://doc.alabama.gov/docs/AdminRegs/AR303.pdf,2024
https://sjud.senate.ca.gov/system/files/2025-04/sb-813-mcnerney-sjud-analysis.pdf,2025
https://apcp.assembly.ca.gov/system/files/2025-04/ab-979-irwin-apcp-analyses.pdf,2025
https://www.dhcs.ca.gov/CalAIM/Documents/BH-CONNECT/BH-Connect-STCs.pdf,2025
https://dhss.delaware.gov/wp-content/uploads/sites/10/dph/pdf/hospitaldiversionpolicy2013.pdf,2013
https://ahca.myflorida.com/medicaid/review/Reimbursement/RH_08_080701_UB-04_ver1_3.pdf,2008
https://data.capitol.hawaii.gov/sessions/session2008/Bills/HB3159_.pdf,2007
https://www.in.gov/medicaid/providers/files/modules/ddrs-hcbs-waivers.pdf,2014
https://www.in.gov/fssa/thehub/files/FSSA_Privacy_Compliance.pdf,2025
https://finance.ky.gov/eProcurement/UnitedHealthcareResponse/049.%20Att.%20C.6.a%20UnitedHealthcare%20Management%20Information%20System.pdf,
https://www.hca.nm.gov/wp-content/uploads/BH-Manual-Introduction_Redlined-Version-10.25.24.pdf,2023
https://www.health.ny.gov/health_care/medicaid/redesign/hcbs/docs/2023_statewide_transition_plan.pdf,1915
https://opwdd.ny.gov/system/files/documents/2020/01/cco-policy-manual-master_acc_1.pdf,2018
https://dph.sc.gov/sites/scdph/files/2024-09/Updates_for_61-16_June_2024.pdf,2024
https://capitol.texas.gov/tlodocs/89R/billtext/pdf/HB00149F.pdf,2025
https://www.house.texas.gov/pdfs/committees/reports/interim/88interim/House-Select-Committee-on-Artificial-Intelligence-Emerging-Technologies.pdf,2024
https://medicaid-documents.dhhs.utah.gov/Documents/pdfs/OMH%20Quality%20Strategy.pdf,2025
https://www.vita.virginia.gov/media/vitavirginiagov/it-governance/ea/pdf/Utilization-of-Artificial-Intelligence-by-COV-Policy-Standard.pdf,2024
https://watech.wa.gov/sites/default/files/2024-12/Final%202024%20AI%20Task%20Force%20Report%20-%20AG.pdf,2024
https://dhhr.wv.gov/bms/Programs/WaiverPrograms/WVSWTP/Documents/20230301_STP_update.pdf,2023
https://www.dhs.wisconsin.gov/medicaid/2025-27-wi-medicaid-managed-care-quality-strategy.pdf,2025
https://npsb.org/wp-content/uploads/2021/11/NPSB-Technology-Blueprint-1.pdf,2021
https://rojournals.org/wp-content/uploads/2024/09/ROJPHM-P9.pdf,2024
https://cset.georgetown.edu/wp-content/uploads/CSET-An-Argument-for-Hybrid-AI-Incident-Reporting.pdf,2024
https://cset.georgetown.edu/wp-content/uploads/CSET-AI-Incidents.pdf,2025
https://qualitysafety.bmj.com/content/qhc/34/7/433.full.pdf,2024
https://s3.ca-central-1.amazonaws.com/assets.jmir.org/assets/preprints/preprint-48156-accepted.pdf,2023
https://saudijournals.com/media/articles/SJMPS_97_419-423.pdf,2023
https://ijdmsrjournal.com/issue_dcp/To%20Explore%20and%20Analyze%20the%20Strategies%20to%20Improve%20Patient%20Safety%20in%20Healthcare%20Settings.pdf,2024
https://ahima.org/media/1fbfjp2v/ai-eo-cheat-sheet-final.pdf,2023
https://www.ama-assn.org/system/files/a25-refcomm-e-annotated.pdf,2025
https://www.himss.org/sites/hde/files/media/file/2023/05/09/digital_excellence_in_healthcare_apac_case_studies_vol_1.pdf,2021
https://gkc.himss.org/sites/hde/files/media/file/2023/08/23/himss-davies-award-opioid-case-study-intermountain-health_v2.pdf,2021
https://georgia.himss.org/sites/hde/files/2024-10/ga-interoperability-forum-master-slides_1.pdf,2024
https://www.himss.org/sites/hde/files/2022-02/h22-pocket-guide.pdf,
https://365.himss.org/sites/himss365/files/365/handouts/552578747/handout-278.pdf,2014
https://www.aha.org/system/files/media/file/2025/05/joint-cybersecurity-information-tlp-clear-ai-data-security-may-2025.pdf,2025
https://www.aha.org/system/files/media/file/2020/01/aha-trendwatch-hospital-and-health-system-workforce-strategic-planning2_0.pdf,2020
https://www.aha.org/system/files/media/file/2024/05/AHA-RFI-Response-to-CMS-on-Medicare-Advantage-Data-and-Oversight.pdf,2024
https://www.aha.org/system/files/media/file/2023/07/WorkforceWhitePaper.pdf,
https://trustees.aha.org/system/files/media/file/2022/11/2023_AHA_Health_Care_Workforce_Scan.pdf,2023
https://www.ihi.org/sites/default/files/lms/legacy/education/IHIOpenSchool/Courses/Documents/CourseraDocuments/11_TCABCommunicationandTeamworkHowtoGuideOct09.pdf,2008
https://www.iacc.hhs.gov/meetings/iacc-meetings/2024/full-committee-meeting/january24/minutes.pdf,2024
https://heal.nih.gov/files/2025-02/hsp-health-equity-life-course-executive-summary.pdf,2024
https://heal.nih.gov/files/2024-12/equity-across-the-life-course-nicholson.pdf,2021
https://www.ninr.nih.gov/sites/default/files/docs/Minutes_NACNR_9.12.2023_508c.pdf,2023
https://braininitiative.nih.gov/sites/default/files/documents/NIH-BRAIN-MCWG-meeting-summary-Aug-2024_0.pdf,2024
https://irp.nih.gov/system/files/media/file/2024-05/v32i3-Catalyst-May-June-2024_FINAL.pdf,2024
https://www.hca.wa.gov/assets/cie-landscape-in-wa.pdf,2022
https://www.medrxiv.org/content/10.1101/2023.03.22.23287585v1.full.pdf,2023
https://academyhealth.org/sites/default/files/academyhealth_response_to_chai_on_ai_guidelines.pdf,2024
https://aclanthology.org/2023.clinicalnlp-1.39.pdf,2023
https://webfepafem-pafams.org/wp-content/uploads/2023/01/Artificial-Intelligence-in-Health-Professions-Education-Proceedings-of-a-Workshop-1.pdf,2023
https://academyhealth.org/sites/default/files/publication/%5Bfield_date%3Acustom%3AY%5D-%5Bfield_date%3Acustom%3Am%5D/nhc_diagnostic_equity_listening_sessions_summary_report_final.pdf,2024
https://ceur-ws.org/Vol-3442/paper-51.pdf,2023
https://escholarship.org/content/qt13b8z2mq/qt13b8z2mq.pdf,2025
https://bjhm.brown.edu/files/2022/12/38021-misguided-artificial-intelligence-how-racial-bias-is-built-into-clinical-models.pdf,2023
https://tamids.tamu.edu/wp-content/uploads/2022/10/Slides-Sofia-Fantus.pdf,2022
https://repository.yu.edu/bitstream/20.500.12202/6887/1/Schneider%20Shira%20Algorithmic%20Bias_%20A%20New%20Age%20of%20Racism%20OA%202021April.pdf,2021
https://www.researchsquare.com/article/rs-151985/latest.pdf,2021
https://premierscience.com/wp-content/uploads/2025/02/pjai-24-710.pdf,2025
https://cdn.agilitycms.com/applied-radiology/PDFs/Issues/AR_01-24_radmatters.pdf,2023
https://ncvhs.hhs.gov/wp-content/uploads/2021/11/Summary-Standards-Listening-Session-August-25-2021-final-508.pdf,2021
https://www.healthit.gov/sites/default/files/page/2020-01/PolicyandDevelopmentAgenda.pdf,2020
https://www.ncbi.nlm.nih.gov/books/NBK569507/pdf/Bookshelf_NBK569507.pdf,2020
https://www.ncbi.nlm.nih.gov/books/NBK561335/pdf/Bookshelf_NBK561335.pdf,2020
https://dxf.chhs.ca.gov/wp-content/uploads/2025/05/DxFSummit_SpeakerBios.pdf,2025
https://www.ijsat.org/papers/2025/1/2015.pdf,2025
https://pdfs.semanticscholar.org/5099/d873afe528833524977482b467caba34ca93.pdf,2020
https://pdfs.semanticscholar.org/4f0e/83ee76f1605e4f4a79a82237b354c5142a74.pdf,2024
https://philpapers.org/archive/SABFHT-2.pdf,2025
https://pdfs.semanticscholar.org/2f5f/f45fbc8b1798aeb07c276ec117b55f5d91db.pdf,2021
https://iipseries.org/assets/submission/iip2024C00ABFFDDFA1DAC.pdf,
https://compbio.csail.mit.edu/preprints/preprint_pdfs/Zhang_arXiv_18.pdf,
https://openscholarship.wustl.edu/context/eng_etds/article/2109/viewcontent/1070856.pdf,2024
https://storage.googleapis.com/arxiv-dataset/arxiv/arxiv/pdf/1811/1811.01431v2.pdf,
https://www.nature.com/articles/s41598-025-95858-2.pdf,2025
https://www.ijmrset.com/upload/10_Future_Proof.pdf,2025
https://www.atlantis-press.com/article/126011345.pdf,2025
https://assets.cureus.com/uploads/review_article/pdf/361032/20250428-70739-b4gb4v.pdf,2025
https://www.aimspress.com/aimspress-data/era/2023/2/PDF/era-31-02-035.pdf,2022
https://www.ama-assn.org/system/files/ama-digital-health-study.pdf,2016
https://www.ama-assn.org/system/files/digital-health-research-webinar-slides.pdf,2022
https://www.ama-assn.org/system/files/2019-06/a19-yps-b-grid.pdf,2019
https://centralsouthernohio.himss.org/sites/hde/files/2023-12/himsscsoprivacymay10template-1.pdf,2014
https://www.himss.org/sites/hde/files/media/file/2023/04/05/2022-nursing-informatics-workforce-survey.pdf,2022
https://www.himss.org/sites/hde/files/media/file/2020/01/21/calculating.the_.value_.of_.informatics.pdf,1997
https://www.aha.org/system/files/media/file/2021/04/health-industry-cybersecurity-securing-telehealth-and-telemedicin-april-2021.pdf,2020
https://www.aha.org/system/files/media/file/2019/09/MarketInsights_DigitalTransformation.pdf,
https://405d.hhs.gov/Documents/tech-vol2-508.pdf,2023
https://www.healthit.gov/sites/default/files/safer/guides/safer_system_configuration.pdf,2016
https://www.healthit.gov/sites/default/files/topiclanding/2025-01/7.%20System%20Management%20Final.pdf,2024
https://www.healthit.gov/sites/default/files/2019-12/ONC2020AgendaBasic_0.pdf,2020
https://report.nih.gov/sites/report/files/2025-02/Digital%20NIH%20Final_2025.02.pdf,2023
https://brics.cit.nih.gov/sites/brics/files/2024-02/11-08-2023-brics-demo-brics-wg-seminar.pdf,2023
https://repository.niddk.nih.gov/pdf/NIDDKCR_Artificial%20Intelligence%20Fundementals%20Webinar_20250327.pdf,2025
https://nvlpubs.nist.gov/nistpubs/ir/2019/NIST.IR.8255.pdf,2019
https://www.cdc.gov/data-modernization/media/pdfs/2025/03/MI_Case_Study_final_report_cleared_508.pdf,2023
https://www.aim-ahead.net/media/u3bmfrsa/ai-cares-dr-monaco.pdf,2024
https://courts.ca.gov/system/files/itc/sp25-01_0.pdf,2025
https://portal.ct.gov/-/media/AG/Press_Releases/2023/NTIA-AI-Comment.pdf,2023
https://ahca.myflorida.com/content/download/20129/file/CareSource_FL_AHCA_RFI_014-21-22_MMC_Redacted.pdf,2022
https://dch.georgia.gov/sites/dch.georgia.gov/files/GAMMIS_5010_Encounter_837I_Companion_Guide_v2.3.pdf,2014
https://vr.idaho.gov/wp-content/uploads/2025/04/Safeguarding-PII-Confidential-Customer-Information-Policy.pdf,2025
https://ita.idaho.gov/psg/g105.pdf,2010
https://www.in.gov/mph/cdo/files/State-of-Indiana-Standard-PIA-Methodology.pdf,2023
https://mhcc.maryland.gov/mhcc/pages/hit/hit_hie/documents/combined_chapt_18_comments.pdf,2024
https://dpbh.nv.gov/uploadedFiles/dpbhnvgov/content/Boards/CWCD/Meetings/2019/National%20Committee%20for%20Quality%20Assurance%20Policies.pdf,2017
https://www.nj.gov/labor/forms_pdfs/lsse/websecurity.pdf,2012
https://www.health.ny.gov/health_care/medicaid/redesign/dsrip/docs/2015-nov_cny_care_paop.pdf,2015
https://www.health.ny.gov/health_care/medicaid/redesign/docs/dsrip_health_home_webinar_slides.pdf,2014
https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/COMMUNICABLEDISEASE/Documents/Informatics101-2025.pdf,2025
https://watech.wa.gov/sites/default/files/2023-11/WA%20EHR_Final%20Enterprise%20EHR%20Plan_vFinal%20-%20TSB%20Review.pdf,2023
https://www.scitepress.org/Papers/2024/129161/129161.pdf,2024
https://ceur-ws.org/Vol-3264/HEDA22_paper_3.pdf,2022
http://www.jatit.org/volumes/Vol102No22/9Vol102No22.pdf,2024
https://urfjournals.org/open-access/data-governance-frameworks-on-databricks-a-role-for-unity-catlog.pdf,2024
https://www.terry.uga.edu/wp-content/uploads/Bardhan-Chen-Karahanna-MISQ-2020-Multidisciplinary-Research-Roadmap-for-Chronic-Disease-Management.pdf,2020
https://ci.unt.edu/computational-humanities-information-literacy-lab/aitransparency.pdf,2025
https://ucop.edu/uc-health/reports-resources/uchealth-data-governance-task-force-report_2024_final_06272024.pdf,2024
https://openaccess.thecvf.com/content/CVPR2024W/WRD24/papers/Kandolo_Ensuring_AI_Data_Access_Control_in_RDBMS_A_Comprehensive_Review_CVPRW_2024_paper.pdf,1999
https://www.parexel.com/application/files/4817/4421/6909/fy25-article-delivering-ai-managed-clinical-research.pdf,2025
https://globusmedicaljournal.com/wp-content/uploads/2024/12/GMSET-JD24-132-9-Anoop-Srivastava.pdf,2024
https://www.allmultidisciplinaryjournal.com/uploads/archives/20240713162614_B-24-225.1.pdf,2024
http://ijits-bg.com/sites/default/files/archive/2024%28vol.16%29/No3/contents/2024-N3-06.pdf,2024
https://www.ahima.org/media/m5tlmokb/2023-ahima-advocacy-agenda_.pdf,2023
https://www.ahima.org/media/p0nfxhgg/2024-advocacy-agenda_final-link.pdf,2024
https://www.ama-assn.org/system/files/insight-network-summit-presentations.pdf,
https://www.himss.org/sites/hde/files/media/file/2024/04/18/wp_value-of-clinical-informatics-1.pdf,2022
https://www.himss.org/sites/hde/files/media/file/2022/04/26/pubpolicyprinciples.pdf,
https://michigan.himss.org/sites/hde/files/media/file/2024/11/14/medecision-whitepaper-modern-healthcare-data-platform.pdf,
https://gkc.himss.org/sites/hde/files/media/file/2023/08/17/cross-border-health-data-flows-global-report_roche-himss.pdf,
https://oregon.himss.org/sites/hde/files/media/file/2024/09/11/dhage-report_2024_v3.pdf,2024
https://www.aha.org/system/files/media/file/2023/09/cisa-tlp-clear-continuous-diagnostics-and-mitigation-program-report-9-2023.pdf,2023
https://www.aha.org/system/files/media/file/2021/01/MI_Leveraging_Data_Report.pdf,
https://www.aha.org/system/files/media/file/2022/07/Strengthening-the-Health-Care-Workforce-Ssection-2-Data-and-Technology.pdf,2022
https://www.ihi.org/sites/default/files/2023-09/IHIBreakthroughSerieswhitepaper2003.pdf,2003
https://www.ruralhealth.us/getmedia/b219a0c0-6ae4-493d-a668-520fc650235f/Final-AC-RHIS-2023-Agenda-5-16-23.pdf,2023
https://aspe.hhs.gov/sites/default/files/documents/39bf078c2fcbb24357cc3d6dd590483d/2023-os-pcortf-portfolio-report.pdf,2023
https://www.healthit.gov/sites/default/files/2023-10/Enabling%20Patient%20Access%20to%20Health%20Data%20for%20Actionable%20Results%20-%20Speaker%20Bios.pdf,2018
https://www.healthit.gov/sites/default/files/page/2021-11/20211117_API%20Write-back%20Workshop%20Summary%20Report.pdf,2021
https://osp.od.nih.gov/wp-content/uploads/2024/10/Compiled-Public-Comments-on-RFI-on-the-NIH-Draft-Public-Access-Policy-508C.pdf,2024
https://www.ncbi.nlm.nih.gov/books/NBK551879/pdf/Bookshelf_NBK551879.pdf,2014
https://www.ncbi.nlm.nih.gov/books/NBK544217/pdf/Bookshelf_NBK544217.pdf,2019
https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.1270-draft.pdf,2021
https://www.cms.gov/medicare/quality-initiatives-patient-assessment-instruments/oasis/downloads/qandadocument0909.pdf,2003
https://aitaskforce.alabama.gov/wp-content/uploads/2024/04/Microsoft-AI-Procurement-Paper_Final.pdf,2023
https://data.capitol.hawaii.gov/sessions/session2011/Testimony/SB803_TESTIMONY_HTH_02-07-11.pdf,2011
https://dam.assets.ohio.gov/image/upload/med.ohio.gov/april%202022%20rules%20_%20policies%20packet.pdf,2022
https://watech.wa.gov/sites/default/files/2023-11/Automated%2520Decision%2520Systems%2520Workgroup%2520Report.pdf,2021
https://www.statewatch.org/media/documents/news/2020/mar/ep-study-ethics-ai-issues-initiatives-3-20.pdf,2020
https://www.nursingworld.org/globalassets/practiceandpolicy/nursing-excellence/ana-position-statements/the-ethical-use-of-artificial-intelligence-in-nursing-practice_bod-approved-12_20_22.pdf,2015
https://reports.weforum.org/docs/WEF_The_Future_of_AI_Enabled_Health_2025.pdf,2025
https://www3.weforum.org/docs/WEF_Governance_of_Chatbots_in_Healthcare_2020.pdf,2020
https://hdr.undp.org/system/files/documents/background-paper-document/2021-22hdrstankovich.pdf,2022
https://www.bioethics.miami.edu/_assets/pdf/information-technology-and-ethics/ai-and-big-data-resources/ai-in-healthcare-and-research.pdf,2018
https://preserve.lehigh.edu/_flysystem/fedora/2024-03/ceb1f3554237d2bc654cffdb2efe8a41.pdf,2023
https://psb.stanford.edu/psb-online/proceedings/psb21/intro-trustworthy.pdf,2021
https://www.iit.edu/sites/default/files/2023-05/LCoS_CSEP_CEPE%20Virtual%20Program%202023%20Final.pdf,2023
https://cihi.uta.edu/files/2024/09/Abstract-Packet-THIA-2024.pdf,2021
https://www.ipsos.com/sites/default/files/ct/news/documents/2024-09/Ipsos%20Public%20Trust%20in%20AI.pdf,2024
https://www.globalwellnesssummit.com/wp-content/uploads/2021/02/WEF_Governance_of_Chatbots_in_Healthcare_2020.pdf,2020
https://epc-web-s3.s3.amazonaws.com/content/PDF/2022/CHES_PB_v2-2.pdf,2022
https://systematicreviewsjournal.biomedcentral.com/counter/pdf/10.1186/s13643-022-02012-4.pdf,2022
https://www.saspublishers.com/media/articles/SJAMS_1112_2119-2130.pdf,2023
https://jeichstaedt.com/s/clinicalLLMsv14.pdf,
https://code-medical-ethics.ama-assn.org/sites/default/files/2022-09/11.1.2%20Physician%20stewardship%20of%20health%20care%20resources%20--%20background%20reports.pdf,
https://journalofethics.ama-assn.org/sites/joedb/files/2022-11/cscm3-2212_1.pdf,2022
https://code-medical-ethics.ama-assn.org/sites/amacoedb/files/2024-12/2.1.1%20Informed%20consent%20--%20background%20reports_0.pdf,2024
https://journalofethics.ama-assn.org/sites/joedb/files/2024-12/msoc1-peer-2501.pdf,2025
https://sponsors.aha.org/rs/710-ZLL-651/images/2023_AHA_Summit_Conference_Guide.pdf,2023
https://www.healthit.gov/sites/default/files/page/2023-03/FY%202024%20ONC%20508%20%28002%29.pdf,2024
https://www.healthit.gov/sites/default/files/topiclanding/2021-07/Workflow_Automation_Background_Report_FINAL.pdf,2020
https://www.healthit.gov/sites/default/files/2023-10/Modernizing%20Public%20Health%20Data%20Exchange%20Day%201_508.pdf,2022
https://www.healthit.gov/sites/default/files/safer/guides/safer_high_priority_practices.pdf,2016
https://www.healthit.gov/sites/default/files/task_9_report.pdf,2016
https://www.healthit.gov/sites/default/files/CaseStudySynthesisGranteeExperienceFinal_121014.pdf,2014
https://www.healthit.gov/sites/default/files/onc-beacon-lg4-clinical-transformation-via-hit_.pdf,2013
https://www.healthit.gov/sites/default/files/onc-beacon-lg3-ehr-data-quality-and-perform-impvt.pdf,2013
https://www.ncbi.nlm.nih.gov/books/NBK442296/pdf/Bookshelf_NBK442296.pdf,2018
https://www.ncbi.nlm.nih.gov/books/NBK589930/pdf/Bookshelf_NBK589930.pdf,2023
https://cppa.ca.gov/meetings/materials/20220329_30_day_2_item_5e_kaminski.pdf,
https://mhcc.maryland.gov/mhcc/pages/home/meeting_schedule/documents/updates/2024/updt_20240222.pdf,2024
https://www.vita.virginia.gov/media/vitavirginiagov/commonwealth-security/pdf/meetings/isoag/2024/ISOAG-PowerPoint-Presentation-March-2024.pdf,2024
https://watech.wa.gov/sites/default/files/2024-10/Resident%20Portal%20Tech%20And%20Architecture%20Requirements%20-%20Final.pdf,2024
https://parispeaceforum.org/app/uploads/2025/02/forging-global-cooperation-on-ai-risks-cyber-policy-as-a-governance-blueprint.pdf,2024
https://ceur-ws.org/Vol-3701/paper11.pdf,2024
https://www.benzevgreen.com/wp-content/uploads/2022/04/22-clsr.pdf,2022
https://uploads-ssl.webflow.com/63345e33f3c909d27d0e558b/64efbe8b48bb601b00e09b9b_Ej4WY_Ud_wm_UF1R6fwwGFg0KjeFKLOg0HW2bzVgJJk.pdf,2020
https://www.ama-assn.org/system/files/a25-refcomm-b-annotated.pdf,2025
https://www.ama-assn.org/system/files/a25-refcomm-b-report.pdf,2015
https://www.aha.org/system/files/media/file/2020/01/The-Power-of-Harnessing-Patient-Safety-Data-with-Artificial-Intelligence.pdf,2019
https://www.aha.org/system/files/media/file/2022/12/Environmental_Scan_2023.pdf,2023
https://www.aha.org/system/files/media/file/2024/06/aha-comments-on-cms-inpatient-payment-proposal-for-fy-2025-letter-6-5-24.pdf,2024
https://www.healthit.gov/sites/default/files/page/2020-03/HITAC%20Annual%20Report%20for%20FY19_508.pdf,2019
https://www.nibib.nih.gov/sites/default/files/2022-04/CJ-FY2023.pdf,2023
https://osp.od.nih.gov/wp-content/uploads/2024/05/DigitalHealthResource_Final.pdf,2024
https://www.dhcd.virginia.gov/sites/default/files/DocX/vati/dop-appendix-files/virginia-digital-opportunity-plan.pdf,2023
https://mrctcenter.org/wp-content/uploads/2022/11/1-s2.0-S1053811921004870-main.pdf,2021
https://www.medrxiv.org/content/10.1101/2023.12.26.23300539v2.full.pdf,2024
https://www.ijmsm.org/volume2-issue1/IJMSM-V2I1P104.pdf,2025
http://www.jatit.org/volumes/Vol102No16/3Vol102No16.pdf,2024
https://urfjournals.org/open-access/artificial-intelligence-in-nursing-a-comprehensive-review-of-current-applications-and-future-prospects.pdf,2025
https://psb.stanford.edu/psb-online/proceedings/psb25/rajput.pdf,2025
https://www.heinz.cmu.edu/heinz-shared/_files/pdf/heinz-policy-impact/transition-memo_block-center-2025.pdf,
https://cdh.stanford.edu/sites/g/files/sbiybj29486/files/media/file/stanford_scdh_genaiwhitepaper_v18_compressed.pdf,2024
https://ijrpr.com/uploads/V6ISSUE1/IJRPR38014.pdf,2025
https://www.msdformothers.com/docs/Supporting-Mothers-through-Digital-Health_MSD.pdf,2023
https://www.jscimedcentral.com/public/assets/articles/translationalmedicine-7-1046.pdf,2024
https://journalwjarr.com/sites/default/files/fulltext_pdf/WJARR-2025-0298.pdf,2025
https://jme.bmj.com/content/medethics/early/2021/05/21/medethics-2021-107255.full.pdf,2021
https://plasujalis.com/published_manuscripts/vol-2-1-2025/PLASUJALIS-4874-30-53.pdf,2025
https://www.allmultidisciplinaryjournal.com/uploads/archives/20250523164743_F-21-124.1.pdf,2021
https://ijarpr.com/uploads/V2ISSUE6/IJARPR0614.pdf,2025
https://www.ama-assn.org/system/files/omss-ai-medical-staff.pdf,2024
https://www.fda.gov/files/guidance%20documents/published/Master-Protocols-Efficient-Clinical-Trial-Design-Strategies_1.pdf,2018
https://millionhearts.hhs.gov/files/HTN_Change_Package.pdf,2020
https://www.cms.hhs.gov/manuals/downloads/pim83c06.pdf,1998
