Category,PDF Link
State,https://ugspub.nr.utah.gov/publications/bulletins/b-116.pdf
State,https://drpt.virginia.gov/wp-content/uploads/2025/04/GRTC-TSP-Updated-2024.pdf
State,https://register.dls.virginia.gov/vol13/iss03/v13i03.pdf
State,https://www.courts.wa.gov/subsite/mjc/docs/2019/AI_Now_2018_Report.pdf
State,https://www.hca.wa.gov/assets/program/noninvasive-cardiac-imaging-final-report-2021019.pdf
State,https://www.hca.wa.gov/assets/program/hbot-sudden-hearing-loss-draft-report-2025.pdf
State,https://www.courts.wa.gov/content/petitions/91480-0%20Petition%20for%20Review.pdf
State,https://www.hca.wa.gov/assets/program/Director-final-topic-selection-2024.pdf
Professional,https://www.medrxiv.org/content/10.1101/2025.06.07.25329176v1.full.pdf
Professional,https://people.cs.vt.edu/~aislingk/papers/jesso_FRONTIERS22.pdf
Professional,https://www.hbs.edu/ris/Publication%20Files/DeFreitas%20-%20Nature%20Human%20Behavior%20-%20Psychological%20Barriers%20to%20AI_b802852e-5cfb-4dca-8e68-d45af0b7d818.pdf
Professional,https://healthpolicy.duke.edu/sites/default/files/2020-09/Duke%20Greenwall%20White%20Paper%20September%202020.pdf
Professional,https://people.eecs.berkeley.edu/~angelopoulos/publications/downloads/deepspine-ordinal.pdf
Professional,https://www.stat.cmu.edu/~rfogliat/files/msr_study.pdf
Professional,https://www.thevislab.com/lab/lib/exe/fetch.php?media=medai:artificial_intelligence_and_human_trust.pdf
Professional,https://www.jneurology.com/articles/enhancing-intracranial-aneurysm-detection-with-artificial-intelligence-in-radiology.pdf
Professional,https://nielsvanberkel.com/files/publications/dis2024a.pdf
Professional,https://s3.ca-central-1.amazonaws.com/assets.jmir.org/assets/preprints/preprint-67485-submitted.pdf
Professional,https://aakritikumar.com/trust_paper.pdf
Professional,https://www.ama-assn.org/system/files/i23-clrpd-reports.pdf
Professional,https://www.ama-assn.org/system/files/clrpd-report-generative-ai.pdf
Professional,https://www.ama-assn.org/system/files/2019-08/ai-2019-board-report.pdf
Professional,https://www.ama-assn.org/system/files/2019-09/coaching-medical-education-faculty-handbook.pdf
Professional,https://journalofethics.ama-assn.org/sites/joedb/files/2023-07/joe-2308_0.pdf
Professional,https://www.himss.org/sites/hde/files/media/file/2023/08/11/stanford-medicine-himss-davies-2023-machine-learning-enabled-advance-care-planning-final.pdf
Professional,https://www.aha.org/system/files/media/file/2020/02/GEHC-Whitepaper_AutomatingRadiologyWorkflows.pdf
Federal,https://aspe.hhs.gov/sites/default/files/documents/d1a5deb42621082b510268d253037d08/PTAC-TCOC-Escan-Suppl.pdf
Federal,https://aspe.hhs.gov/sites/default/files/documents/c3430d539a1463924ddb515151759d38/PTAC-Jun-11-LS2-Slides.pdf
Federal,https://aspe.hhs.gov/sites/default/files/documents/22d9fef79cf262e288ccbea67622e36a/PTAC-Mar-25-SME-Slides.pdf
Federal,https://ecqi.healthit.gov/sites/default/files/dQMStrategicRoadmapExecSummarySlides_032022.pdf
Federal,https://repository.niddk.nih.gov/pdf/NIDDKCR_FAIR%20and%20AI-Ready%20Data%20Sharing%20Webinar_20250529.pdf
Federal,https://irp.nih.gov/system/files/media/file/2025-05/v33i3_nih-catalyst_may-june-2025_20pages_final_lowres.pdf
Federal,https://digirepo.nlm.nih.gov/master/borndig/9918645975406676/9918645975406676.pdf
Federal,https://seed.nih.gov/sites/default/files/2023-09/Device-Regulatory-Case-Study-1.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/ir/2024/NIST.IR.8515.pdf
State,https://www.cms.gov/files/document/hiig-august-2023-isc-speaker-slides.pdf
State,https://www.cms.gov/files/document/hfpp-white-paper-exploring-fraud-waste-abuse-within-telehealth.pdf
State,https://mh.alabama.gov/wp-content/uploads/2023/07/10.-DDD-Operational-Guidelines-Manual-April-10-2023.pdf
State,https://bhsoac.ca.gov/wp-content/uploads/MHSOAC_FSP_Presentation_05232024.pdf
State,https://www.cdii.ca.gov/wp-content/uploads/2025/02/CalHHS_DxF-Roadmap_Main-Document.pdf
State,https://www.bbs.ca.gov/pdf/agen_notice/2021/20210909_10_iv.pdf
State,https://bot.ca.gov/board_activity/meetings/20161208_09_material_5_6.pdf
State,https://ww2.arb.ca.gov/sites/default/files/2025-01/II.1%20-%20Greenspace%20UCD%20%20-%20Proposal.pdf
State,https://dhss.delaware.gov/wp-content/uploads/sites/10/dph/pdf/DEMSOCReport2022FINAL.pdf
Professional,https://ahca.myflorida.com/fhin/content/download/20473/file/AHCA_2021_Health_IT_Environmental_Scan_February_2022.pdf
Professional,https://ahca.myflorida.com/content/download/26439/file/FL_2023-2024_EQR_TechRpt_F1.pdf
State,https://humanservices.hawaii.gov/wp-content/uploads/2019/05/2018-DHS-AnnualReport_WebFinal.pdf
State,https://medquest.hawaii.gov/content/dam/formsanddocuments/med-quest/section-1115-demonstration-renewal-for-2024/HI%20Section%201115%20Application%202.1.2024%20-%20Attachment%20I%20-%20Summary%20of%20Public%20Comments%20and%20Questions%20from%20Two%20Public%20Hearings.pdf
State,https://inghro.idaho.gov/hr/forms/air%20agr/Website%20forms/AFECD-Oct%2017%20Final%20v3.pdf
State,https://purchasing.idaho.gov/wp-content/uploads/NASPO-SHI-MA-ADSPPO16-130651.pdf
State,https://hfs.illinois.gov/content/dam/soi/en/web/hfs/sitecollectiondocuments/illinoishitsmhpu2021final50.pdf
State,https://www.in.gov/rda/files/RDA_KSM_Final_9-3-141.pdf
State,https://doa.louisiana.gov/media/hqjfzykw/fy23-osp-pc-annual-report.pdf
State,https://mhec.maryland.gov/institutions_training/documents/acadaff/acadproginstitapprovals/Proposals/PP25187.pdf
State,https://hscrc.maryland.gov/Documents/Modernization/Regional%20Partnership%20%20Docs/Baltimore%20Metropolitan%20Diabetes%20Regional%20Partnership%20Full%20Proposal.pdf
State,https://hscrc.maryland.gov/Documents/March%202025%20PUBLIC%20POST-MEETING%20Materials%20-%20finalv2.pdf
State,https://mhcc.maryland.gov/mhcc/pages/home/meeting_schedule/documents/updates/2024/updt_20240321.pdf
State,"https://www.courts.michigan.gov/4af54d/siteassets/committees,-boards-special-initiatves/justiceforall/final-jfa-report-121420.pdf"
State,https://www.mbp.ms.gov/sites/default/files/2023-03/MBP%20Minutes%201-19-23_0.pdf
State,https://dss.mo.gov/mhd/mt/docs/mhd-rapid-response-review.pdf
State,http://clphs.health.mo.gov/lphs/pdf/guidebook.pdf
State,https://sfsd.mt.gov/SAB/AgencyResources/Weaver-and-Tidwell-LLP.pdf
State,https://das.nebraska.gov/materiel/purchasing/6097/6097%20Z1%20Netsmart%20Bid%20Response.pdf
State,https://das.nebraska.gov/materiel/purchasing/contracts/pdfs/62317(o4)ren(3)ext(1)awd.pdf
State,https://das.nebraska.gov/materiel/purchasing/6506/RFP%206506%20Z1%20Sovereign%20Sportsman%20Solutions%20Tech%20Response.pdf
State,https://das.nebraska.gov/materiel/purchasing/6056/6056%20Z1%20Peerlace%20Bid%20Response.pdf
State,https://budget.nv.gov/uploadedFiles/budgetnvgov/content/Meetings/Board_of_Examiners/2024/10-2-2024_BOE_Packet.pdf
State,https://budget.nv.gov/uploadedFiles/budgetnvgov/content/Meetings/Board_of_Examiners/2022/9-13-2022_BOE_Packet.pdf
State,https://www.docr.nd.gov/sites/www/files/documents/Biennial%20Report%20Archive/2021-2023%20Biennial%20Report.pdf
State,https://dam.assets.ohio.gov/image/upload/med.ohio.gov/portals/0/for%20the%20public/board%20meetings%20and%20minutes/2019/3-2019%20policy%20committee%20packet.pdf
State,https://www.oregon.gov/oha/HPA/OHIT-HITOC/Documents/DRAFT_OregonStrategicPlanforHealthIT2024-2028.pdf
State,http://patientsafety.pa.gov/ADVISORIES/Documents/201406_home.pdf
State,https://www.pa.gov/content/dam/copapwp-pagov/en/health/documents/topics/documents/programs/Models%20for%20Implementing%20ED%20Initiated%20Buprenorphine.pdf
State,https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/businesses/workforce-development/wdb/documents/2024-wdb-annual-report.pdf
State,https://www.capitol.tn.gov/Archives/Joint/committees/fiscal-review/contracts/2025/05-21-25/06.%20Safety%20(Confidential)%20Redacted.pdf
State,https://www.dshs.texas.gov/sites/default/files/chs/hosp/Forms/AHA24.pdf
State,https://www.dshs.texas.gov/sites/default/files/chs/hosp/Forms/AHA23.pdf
State,https://www.pharmacy.texas.gov/files_pdf/BN/Nov13/Comments%20Opposed%20to%20Tech%20Ratio%20Proposed%20Rule%20Changes.pdf
State,https://www.utah.gov/pmn/files/1163443.pdf
State,https://wmc.wa.gov/sites/default/files/WMC%20Jan%209-10%2C%202025%20Mtg%20Pkt%202nd%20Rev..pdf
State,https://www.dhs.wisconsin.gov/wltcac/handout-20180710-03.pdf
State,https://legis.wisconsin.gov/lab/media/ubfhelxb/23-4full_981179.pdf
State,https://docs.legis.wisconsin.gov/misc/lfb/jfc/200_reports/2024_05_06_opioid_settlement_report.pdf
State,https://www.dhs.wisconsin.gov/iris/iriswaiverrenewal.pdf
Professional,https://www.mha.org/wp-content/uploads/2024/12/AI-Framework-for-Healthcare_MHA-AI-Taskforce.pdf
Professional,https://www.aha.org/system/files/media/file/2021/04/3M-HIS-Key-advantages-of-3M-MModal-CAPD-fact-sheet.pdf
Professional,https://semantic-systems.org/wp-content/uploads/2024/11/Kollmann.pdf
Professional,https://escholarship.org/content/qt92r82879/qt92r82879.pdf
Professional,https://nursing.fsu.edu/sites/g/files/upcbnu3861/files/MSN%20-%202024/MSN%20Handbook%204%205%2025.pdf
Professional,https://www.nature.com/articles/s41746-025-01700-4.pdf
Professional,https://www.cureus.com/articles/244463-ai-driven-clinical-decision-support-systems-an-ongoing-pursuit-of-potential.pdf
Professional,https://searchlf.ama-assn.org/letter/documentDownload?uri=/unstructured/binary/letter/LETTERS/lfa.zip/2025-6-10-Letter-to-Oz-re-CMS-Deregulation-RFI-v2.pdf
Professional,https://www.ama-assn.org/system/files/future-health-case-study-geisinger.pdf
Professional,https://brand.amia.org/m/dbde97860f393e1/original/25x5-Summary-Report.pdf
Professional,https://legacy.himss.org/sites/hde/files/media/file/2023/08/11/stanford-medicine-himss-davies-2023-clinical-deterioration-prevention-with-ai-final.pdf
Professional,https://gkc.himss.org/sites/hde/files/media/file/2024/09/25/sepsis-case-study.pdf
Professional,https://www.himss.org/sites/hde/files/media/file/2023/06/16/3.-iams-davies-award_061423guanwangbanv2.pdf
Professional,https://www.himss.org/sites/hde/files/handout-140_8.pdf
Professional,https://gkc.himss.org/sites/hde/files/media/file/2023/08/24/himss-davies-award-copd-case-study-intermountain-health-final.pdf
Professional,https://www.aha.org/sites/default/files/2018-06/Leveraging%20Technology%20to%20Drive%20Population%20Health%20Webinar%20Slides_0.pdf
Professional,https://www.aha.org/system/files/media/file/2022/03/3M_ClinicalDocumentation_exedialogue_030722.pdf
Professional,https://www.aha.org/system/files/media/file/2023/11/2024_AHA_Health_Care_Workforce_Scan.pdf
Professional,https://www.aha.org/system/files/media/file/2024/01/2024-Advocacy-Agenda-20240116.pdf
Professional,https://www.ihi.org/sites/default/files/IHI_NPSF_Closing_the_Loop_Referral_Management_in_EHR.pdf
Federal,https://www.accessdata.fda.gov/cdrh_docs/pdf21/K210719.pdf
Federal,https://aspe.hhs.gov/sites/default/files/documents/47d3ae8c64004377877cac7bbaa0ec50/covid-amr-report.pdf
Federal,https://osp.od.nih.gov/wp-content/uploads/NIH_Guidelines.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/ai/nist.ai.100-1.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.29.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.100-2e2025.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.100-1.pdf?isid=enterprisehub_us&ikw=enterprisehub_us_lead%2Fhow-to-responsibly-use-ai-powered-hr-tools_textlink_https%3A%2F%2Fnvlpubs.nist.gov%2Fnistpubs%2Fai%2FNIST.AI.100-1.pdf
State,https://www.cms.gov/files/document/r11842cp.pdf
State,https://www.cms.gov/files/document/2021-coding-guidelines-updated-12162020.pdf
State,https://www.cms.gov/files/document/r11754msp.pdf
State,https://www.cms.gov/research-statistics-data-and-systems/research/healthcarefinancingreview/downloads/cms1191523dl.pdf
Federal,https://www.cdc.gov/traumaticbraininjury/pdf/tbi_report_to_congress_epi_and_rehab-a.pdf
Federal,https://www.cdc.gov/bird-flu/media/pdfs/2024/09/public-health-monitoring-usda-aphis.pdf
Federal,https://www.whitehouse.gov/wp-content/uploads/2025/05/MAHA-Report-The-White-House.pdf
State,https://dggs.alaska.gov/webpubs/dggs/ri/text/ri1983_017.pdf
State,https://www.dir.ca.gov/dosh/dosh_publications/iipp.pdf
State,https://portal.ct.gov/-/media/sde/health-education/publications/healthy_and_balanced_living_curriculum_framework_may_2022.pdf
State,https://www.dhss.delaware.gov/wp-content/uploads/sites/10/dph/pdf/hosp0104.pdf
State,https://dhss.delaware.gov/wp-content/uploads/sites/9/dmma/pdf/sp_attachment_4_11_a_to_7_7_c.pdf
State,https://dhss.delaware.gov/wp-content/uploads/sites/10/dph/pdf/hospitaldiversionpolicy2013.pdf
Professional,https://ahca.myflorida.com/medicaid/review/Reimbursement/RH_08_080701_UB-04_ver1_3.pdf
State,https://labor.hawaii.gov/wp-content/uploads/2023/01/DLIR-Act-100-Report-20230124-FINAL.pdf
State,https://medquest.hawaii.gov/content/dam/formsanddocuments/plans-and-providers/health-plan-resources/hpm=24-3/Health%20Plan%20Manual_Part%20III%20Reporting%20Guide_Rel%2024.3.pdf
State,https://itd.idaho.gov/pop/assets/_COOP_Master.pdf
State,https://adminrules.idaho.gov/rules/current/58/580108.pdf
State,https://www.persi.idaho.gov/docs/news/publications/2023-ACFR-web.pdf
State,https://idoi.illinois.gov/content/dam/soi/en/web/insurance/about-us/documents/sbe-03-marcom-attachment-a-business-associate-agreement.pdf
State,https://isp.illinois.gov/StaticFiles/docs/Legislation/1-176%2010-21.pdf
State,https://secure.in.gov/health/trauma-system/files/PRQ_Indiana_final.pdf
State,https://www.in.gov/medicaid/providers/files/modules/ddrs-hcbs-waivers.pdf
State,https://www.in.gov/fssa/thehub/files/FSSA_Privacy_Compliance.pdf
State,https://www.legis.iowa.gov/docs/iac/agency/12-15-2021.481.pdf
State,https://transportation.ky.gov/HighwaySafety/NHTSACountermeasures/NHTSACountermeasuresThat%20Work-2015edition.pdf
State,https://www.dcfs.louisiana.gov/assets/docs/searchable/Child%20Welfare/CFSP/CFSP2025.pdf
State,http://dhh.louisiana.gov/assets/medicaid/StatePlan/Sec4/Attachment419D1PaymentsforSkilledNursingFacilities.pdf
State,https://www.deq.louisiana.gov/assets/docs/Water/TMDL/Final_GraysCreek040304TMDL_112310.pdf
State,https://www.dnr.louisiana.gov/assets/OC/env_div/Legacy/Levert_v_Chevron_and_Key/Chevron_and_Key/Chevron_and_Key_MFP.pdf
State,https://www.maine.gov/ems/sites/maine.gov.ems/files/inline-files/2023-Maine-EMS-Protocols-20231116.pdf
State,https://www.maine.gov/sos/sites/maine.gov.sos/files/content/assets/medical20cond2080920690-8-04_medical20cond2080920690-8-04-2.pdf
State,https://www.courts.maine.gov/help/guides/pa-ph-guide.pdf
State,https://mgaleg.maryland.gov/ess06-pubs/Exec/MDSP/SB370Ch164(5)_2015(scan).pdf
State,https://mgaleg.maryland.gov/pubs/budgetfiscal/2026fy-budget-docs-operating-F50-Department-of-Information-Technology.pdf
State,https://aging.maryland.gov/siteassets/pages/stateplanonaging/md%20state%20plan%202022-2025.pdf
State,https://mva.maryland.gov/documents/driver-fitness-medical-guidelines.pdf
State,https://www.lrl.mn.gov/archive/Journals/house/1991-1992/19910408030.pdf
State,https://www.leg.mn.gov/docs/2009/mandated/091053.pdf
State,https://www.dfa.ms.gov/sites/default/files/Legislative%20Info%20Home/State%20and%20Local%20Fiscal%20Recovery/v10%20DFA%20Treasury%20Performance%20Report.pdf
State,https://www.mdhs.ms.gov/wp-content/uploads/2022/03/2022-2024-CCDF-State-Plan.pdf
State,https://dss.mo.gov/cd/child-care/files/provider-policy-manual.pdf
State,https://dphhs.mt.gov/assets/publichealth/EMSTS/EMS/EPIC-MTBlueBook.pdf
State,http://courts.mt.gov/External/leg/1989/senate/03-15-sphws.pdf
State,http://courts.mt.gov/External/leg/1983/ss/12-12-sshjud.pdf
State,https://das.nebraska.gov/materiel/purchasing/6506/RFP%206506%20Z1%20Brandt%20Permit%20System%20-%20Technical%20Proposal.pdf
State,https://das.nebraska.gov/materiel/purchasing/6506/RFP%206506%20Z1%20Aspira%20Permit%20System%20TECHNICAL_Redacted.pdf
State,http://govdocs.nebraska.gov/epubs/U2905/B003.0130-2018.pdf
State,https://fire.nv.gov/uploadedfiles/firenvgov/content/Resources/SFMBeattyIncidentreportFinal.pdf
State,https://www.nj.gov/treasury/revenue/rms/pdf/BackgroundandGuidelinesonRetentionandDispositionPolicies.pdf
State,https://www.nj.gov/health/er/documents/pandemic_influenza_plan.pdf
State,https://www.nj.gov/humanservices/ddd/assets/documents/providers/abc-care-management-manual.pdf
State,https://www.nj.gov/oag/dcj/agguide/directives/ag-Directive-2021-6_Major-Discipline-Supplemental-Directive-12-21-21.pdf
State,https://www.nj.gov/lps/dcj/agguide/directives/ag-directive-2016-6_Redline.pdf
State,https://www.nj.gov/lps/dcj/agguide/directives/ag-directive-2016-6_v3-0.pdf
State,https://www.hca.nm.gov/wp-content/uploads/Attachment-13-BH-POLICY-AND-BILLING-MASTER.pdf
State,https://hwbdocs.env.nm.gov/Los%20Alamos%20National%20Labs/TA%2016/12718.pdf
State,https://hwbdocs.env.nm.gov/Holloman%20AFB/2014-09-05%20Transmittal%20of%20Final%20Interm%20Measures%20Work%20Plan%20Group%202.pdf
State,https://opwdd.ny.gov/system/files/documents/2023/02/final-part-624-handbook-updated-with-memo-2_16_23.pdf
State,http://www.wcb.ny.gov/content/main/hcpp/MedicalTreatmentGuidelines/NeckInjuryMTG2021.pdf
State,https://opwdd.ny.gov/system/files/documents/2020/01/cco-policy-manual-master_acc_1.pdf
State,https://www.rio.nd.gov/sites/www/files/documents/PDFs/RIO/Reports/annualreport2023.pdf
State,https://www.oregon.gov/oha/PH/BIRTHDEATHCERTIFICATES/REGISTERVITALRECORDS/Documents/Death/occ-ind-guide.pdf
State,https://www.oregon.gov/deq/recycling/Documents/caaProgPlan120624.pdf
State,https://www.pa.gov/content/dam/copapwp-pagov/en/dhs/documents/services/disabilities-aging/documents/adult-autism-waiver/Appendix%20G.pdf
State,https://www.pa.gov/content/dam/copapwp-pagov/en/penndot/documents/public/pubsforms/publications/pub%20847.pdf
State,https://www.pa.gov/content/dam/copapwp-pagov/en/dhs/documents/healthchoices/documents/2023-healthchoices-exam-guide.pdf
State,https://scdps.sc.gov/sites/scdps/files/Documents/ieu/CNA%20Manual%205th%20Edition_September%202018.pdf
State,https://dph.sc.gov/sites/scdph/files/2024-09/Updates_for_61-16_June_2024.pdf
State,"https://www.eoc.sc.gov/sites/eoc/files/Documents/Meetings%202021/ASA%20Subcommittee%20Packet-March%2015,%202021-P.reduced.pdf"
State,https://www.tn.gov/content/dam/tn/health/program-areas/reports_and_publications/2020-Hospital-Discharge-Data-System-User-Manual.pdf
State,https://www.tn.gov/content/dam/tn/human-services/documents/APS_Policy_Manual_11.1.15.pdf
State,https://www.house.texas.gov/pdfs/committees/reports/interim/88interim/House-Select-Committee-on-Artificial-Intelligence-Emerging-Technologies.pdf
State,https://ems.utah.gov/wp-content/uploads/sites/34/2024/06/Trauma_annual_report_2018to2022_v4_DHHS_final.pdf
State,https://medicaid-documents.dhhs.utah.gov/Documents/pdfs/OMH%20Quality%20Strategy.pdf
State,https://dec.vermont.gov/sites/dec/files/dwgwp/Cybersecurity/CISA%20Resilient%20Power%20Best%20Practices%20for%20Critical%20Facilities%20and%20Sites.pdf
State,https://outside.vermont.gov/dept/sos/office_professional_regulation/regulatory/legislative_reports/optometry_scope_practice_report_2023.pdf
State,https://wsdot.wa.gov/publications/manuals/fulltext/m75-01/safety.pdf
State,https://watech.wa.gov/sites/default/files/2024-12/Final%202024%20AI%20Task%20Force%20Report%20-%20AG.pdf
State,https://www.dshs.wa.gov/sites/default/files/DDA/dda/documents/policy_archives/apolicy6.12_070113.pdf
State,https://doh.wa.gov/sites/default/files/legacy/Documents/1000/PMC-ImproveServiceDeliveryLeanSixSigmaReport.pdf
State,https://dhhr.wv.gov/bms/Programs/WaiverPrograms/WVSWTP/Documents/20230301_STP_update.pdf
State,https://dhhr.wv.gov/office-of-drug-control-policy/news/Documents/Semi%20Annual%20reports/Jan-June%202023%20Semi%20Annual%20Report.pdf
State,https://www.dhs.wisconsin.gov/publications/p03535-2025.pdf
State,https://www.dhs.wisconsin.gov/medicaid/2025-27-wi-medicaid-managed-care-quality-strategy.pdf
Professional,https://www.gha.org/Portals/0/Documents/Initiatives/QualityPatientCare/osha%20Workplace%20Violence%20Guidelines.pdf
Professional,https://chiro.org/Graphics_Box_LINKS/FULL/WHO_Draft_Guidelines_for_Adverse_Event_Reporting_and_Learning_Systems.pdf
Professional,https://cset.georgetown.edu/wp-content/uploads/CSET-An-Argument-for-Hybrid-AI-Incident-Reporting.pdf
Professional,https://health.ucdavis.edu/cppn/documents/mat/MAT.pdf
Professional,https://security.ucop.edu/files/documents/2024-annual-report.pdf
Professional,https://community.mis.temple.edu/mis5206sec701fall2024/files/2024/08/NIST.CSWP_.29-CybersecurityFramework-2.0.pdf
Professional,http://sss.usf.edu/Resources/topic/medicaid/ahca_guidance/FY2021%20Guidelines_%20COVID%20update%20January%202021.pdf
Professional,https://www.scu.edu/media/ethics-center/venture-ethics/TAI-assessment-report.pdf
Professional,https://qualitysafety.bmj.com/content/qhc/34/7/433.full.pdf
Professional,https://insideaipolicy.com/sites/insideaipolicy.com/files/documents/2023/aug/ai08042023_1.pdf
Professional,https://irp.cdn-website.com/7bc682fd/files/uploaded/reporting_instructions_rev%5B1%5D.pdf
Professional,https://s3.ca-central-1.amazonaws.com/assets.jmir.org/assets/preprints/preprint-48156-accepted.pdf
Professional,https://www.himss.org/sites/hde/files/media/file/2023/05/09/digital_excellence_in_healthcare_apac_case_studies_vol_1.pdf
Professional,https://gkc.himss.org/sites/hde/files/media/file/2023/08/23/himss-davies-award-opioid-case-study-intermountain-health_v2.pdf
Professional,https://georgia.himss.org/sites/hde/files/2024-10/ga-interoperability-forum-master-slides_1.pdf
Professional,https://www.himss.org/sites/hde/files/2022-02/h22-pocket-guide.pdf
Professional,https://365.himss.org/sites/himss365/files/365/handouts/552578747/handout-278.pdf
Professional,https://365.himss.org/sites/himss365/files/365/handouts/550235637/handout-281.pdf
Professional,https://www.aha.org/system/files/media/file/2025/05/joint-cybersecurity-information-tlp-clear-ai-data-security-may-2025.pdf
Professional,https://www.aha.org/system/files/media/file/2020/01/aha-trendwatch-hospital-and-health-system-workforce-strategic-planning2_0.pdf
Professional,https://www.aha.org/system/files/media/file/2024/05/AHA-RFI-Response-to-CMS-on-Medicare-Advantage-Data-and-Oversight.pdf
Professional,https://www.aha.org/system/files/media/file/2023/07/WorkforceWhitePaper.pdf
Professional,https://trustees.aha.org/system/files/media/file/2022/11/2023_AHA_Health_Care_Workforce_Scan.pdf
Professional,https://acsearch.acr.org/Files/DownloadFile?fileId=1174&filename=Head%20Trauma-Child.pdf
Professional,https://www.ihi.org/sites/default/files/lms/legacy/education/IHIOpenSchool/Courses/Documents/CourseraDocuments/11_TCABCommunicationandTeamworkHowtoGuideOct09.pdf
Professional,https://www.acep.org/siteassets/sites/acep/media/research-forum/documents/abstract-acceptances-2024-d.pdf
Professional,https://www.acep.org/siteassets/sites/edda/media/presentations/phase-1-nov-2021/risk-management-i-and-2_daniel-sullivan.pdf
Federal,https://taggs.hhs.gov/Content/Data/HHS_Grants_Terminated.pdf
Federal,https://iacc.hhs.gov/publications/strategic-plan/2023/strategic_plan_2023.pdf
Federal,https://irp.nih.gov/system/files/media/file/2024-05/v32i3-Catalyst-May-June-2024_FINAL.pdf
Federal,https://orwh.od.nih.gov/sites/orwh/files/docs/02-Clayton-508c_0.pdf
Federal,https://handls.nih.gov/pubs/2022-Maldonado-JConsClinPsychol-90-209.pdf
State,https://www.dds.ca.gov/wp-content/uploads/2025/03/RFP_HD259003_Implicit_Bias_Training.pdf
State,https://portal.ct.gov/das/-/media/das/ctedtech/publications/2025/2025-used-oet-archive/netp24.pdf
State,https://cpe.ky.gov/aboutus/records/cpe_meetings/agenda-2024-01-19-cpe.pdf
State,https://www.nj.gov/education/safety/sandp/hib/docs/task/AnnualReport23.pdf
State,https://www.oregon.gov/mhra/Documents/10800-MHRA_GB_2025-27.pdf
State,https://www.oregon.gov/oha/FOD/CCOFinancial/3_ALL_Exhibit_L_Financial_Reporting_2022.pdf
State,https://hodspeak.house.virginia.gov/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZmc9IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--dd6c3cbb2e89d4e44e00a8b7d0abe0057443152e/Journal%20of%20Adolescent%20Health%2068%20(2021)%2013-27.pdf
State,https://www.hca.wa.gov/assets/cie-landscape-in-wa.pdf
Professional,https://www.medrxiv.org/content/10.1101/2023.03.22.23287585v1.full.pdf
Professional,https://www.ijcai.org/proceedings/2023/0742.pdf
Professional,https://academyhealth.org/sites/default/files/academyhealth_response_to_chai_on_ai_guidelines.pdf
Professional,https://aclanthology.org/2023.clinicalnlp-1.39.pdf
Professional,https://ceur-ws.org/Vol-3442/paper-51.pdf
Professional,https://tamids.tamu.edu/wp-content/uploads/2022/10/Slides-Sofia-Fantus.pdf
Professional,https://www.aies-conference.com/2024/wp-content/uploads/2024/10/AIES-2024-Program-10.16-1.pdf
Professional,https://premierscience.com/wp-content/uploads/2025/02/pjai-24-710.pdf
Professional,https://cdn.agilitycms.com/applied-radiology/PDFs/Issues/AR_01-24_radmatters.pdf
Professional,https://journalofethics.ama-assn.org/sites/joedb/files/2025-01/msoc2-peer-2502_0.pdf
Professional,https://journalofethics.ama-assn.org/sites/joedb/files/2023-06/joe-2307_0.pdf
Federal,https://aspe.hhs.gov/sites/default/files/documents/e1956830e5587510cf92c70e53a2c8ad/supply-chain-research-plan.pdf
Federal,https://ncvhs.hhs.gov/wp-content/uploads/2021/11/Summary-Standards-Listening-Session-August-25-2021-final-508.pdf
Federal,https://www.nidcr.nih.gov/sites/default/files/2022-01/NIDCR-Strategic-Plan-2021-2026.pdf
Federal,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-203.pdf
State,https://seethemoney.az.gov/PublicReports/2022/95CB05E2-8B70-498A-972D-FA9BEA115C6F.pdf
State,https://gao.az.gov/sites/default/files/2023-10/State%20of%20AZ%20-%20FY22%20ACFR%20Final%20-%20w%20sig_0.pdf
State,https://apcp.assembly.ca.gov/system/files/2025-04/ab-222-bauer-kahan-apcp-analysis.pdf
State,https://dxf.chhs.ca.gov/wp-content/uploads/2025/05/DxFSummit_SpeakerBios.pdf
State,https://portal.ct.gov/das/-/media/das/ctedtech/publications/2025/2025-USED-OET-Archive/Higher-Ed-NETP.pdf
Professional,https://www.dms.myflorida.com/content/download/147335/file/Meeting%20Materials.pdf
State,https://apps.itd.idaho.gov/apps/pt/Summit/2024Martin.pdf
State,https://epa.illinois.gov/content/dam/soi/en/web/epa/topics/waste-management/materials-management/documents/Illinois%20Materials%20Management%20and%20Recycling%20Opportunities.pdf
State,https://www.dotd.louisiana.gov/media/efchfwrt/2024-louisiana-state-freight-plan.pdf
State,https://www.maine.gov/decd/sites/maine.gov.decd/files/inline-files/Final%20Report%20-%20Information%20Technology-%20DECD.pdf
