URL,AI Applications,Similarity Scores
https://www.cmu.edu/dietrich/philosophy/docs/london/Alex%20London%20Web%20CV.pdf,[],{}
https://bioethics.jhu.edu/wp-content/uploads/2025/03/PIIS258975002400222X.pdf,[],{}
https://www.colorado.edu/research/ai-institute/sites/default/files/attached-files/aframeworkforlanguage.pdf,['Patient-facing AI'],{'Patient-facing AI': 0.6341898567423027}
https://www.irejournals.com/formatedpaper/1707645.pdf,"['Research and Clinical Trial AI', 'Clinical Documentation AI']","{'Research and Clinical Trial AI': 0.66666406822686, 'Clinical Documentation AI': 0.6091830966317865}"
https://www.cureus.com/articles/259236-ethical-considerations-in-the-use-of-artificial-intelligence-and-machine-learning-in-health-care-a-comprehensive-review.pdf,"['Research and Clinical Trial AI', 'Operational and Administrative Automation', 'Education and Training AI', 'Public Health AI', 'Medical Imaging AI', 'Clinical Decision Support', 'Clinical Documentation AI']","{'Research and Clinical Trial AI': 0.6219058389104272, 'Operational and Administrative Automation': 0.6280388808001448, 'Education and Training AI': 0.6139819251581315, 'Public Health AI': 0.62472789110582, 'Medical Imaging AI': 0.641462044552516, 'Clinical Decision Support': 0.6214076985015291, 'Clinical Documentation AI': 0.6383908740401885}"
https://wjarr.com/sites/default/files/WJARR-2024-3675.pdf,"['Clinical Documentation AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Robotics and Surgical AI', 'Education and Training AI', 'Research and Clinical Trial AI', 'Public Health AI', 'Clinical Decision Support', 'Medical Imaging AI', 'Predictive Analytics']","{'Clinical Documentation AI': 0.6092534531675722, 'Operational and Administrative Automation': 0.6370203101585682, 'Patient-facing AI': 0.6311164167926983, 'Robotics and Surgical AI': 0.6335681934582925, 'Education and Training AI': 0.6164200703535303, 'Research and Clinical Trial AI': 0.6354731600764251, 'Public Health AI': 0.628856507418109, 'Clinical Decision Support': 0.6425961452273523, 'Medical Imaging AI': 0.6229636072540904, 'Predictive Analytics': 0.6092425459415814}"
https://www.novartis.com/sites/novartiscom/files/novartis-responsible-use-of-ai-systems.pdf,"['Research and Clinical Trial AI', 'Patient-facing AI']","{'Research and Clinical Trial AI': 0.6585490072396982, 'Patient-facing AI': 0.6667278005092226}"
https://www.explorationpub.com/uploads/Article/A1002160/1002160.pdf,"['Research and Clinical Trial AI', 'Medical Imaging AI', 'Clinical Decision Support']","{'Research and Clinical Trial AI': 0.614943604307844, 'Medical Imaging AI': 0.612032066188961, 'Clinical Decision Support': 0.65167069400565}"
https://brieflands.com/articles/jme-140890.pdf,"['Robotics and Surgical AI', 'Education and Training AI', 'Patient-facing AI']","{'Robotics and Surgical AI': 0.6109438209517759, 'Education and Training AI': 0.6919457097768189, 'Patient-facing AI': 0.6127179990009897}"
https://www.accp.com/docs/positions/Commentaries/JACCP___JOURNAL_OF_THE_AMERICAN_COLLEGE_OF_CLINICAL_PHARMACY_2025ChanImpact_of_artificial_intelligence_on_future.pdf,['Research and Clinical Trial AI'],{'Research and Clinical Trial AI': 0.6491498233000069}
https://ijetrm.com/issues/files/Feb-2024-09-1739120836-DEC2024-44.pdf,"['Research and Clinical Trial AI', 'Clinical Documentation AI', 'Patient-facing AI', 'Medical Imaging AI', 'Predictive Analytics', 'Education and Training AI', 'Clinical Decision Support', 'Operational and Administrative Automation', 'Robotics and Surgical AI', 'Public Health AI']","{'Research and Clinical Trial AI': 0.6952026648802149, 'Clinical Documentation AI': 0.6207790464656285, 'Patient-facing AI': 0.6220642994985496, 'Medical Imaging AI': 0.605283075851369, 'Predictive Analytics': 0.6094937686476923, 'Education and Training AI': 0.604344331946453, 'Clinical Decision Support': 0.6052085164341902, 'Operational and Administrative Automation': 0.628231036048924, 'Robotics and Surgical AI': 0.6151482329634289, 'Public Health AI': 0.6054725860798053}"
https://www.ahima.org/media/3uxho00o/health-data-literacy-microcredential.pdf,[],{}
https://www.ama-assn.org/system/files/a25-saturday-tote.pdf,[],{}
https://minnesota.himss.org/sites/hde/files/2024-02/himss_newsletter_aug2023.pdf,[],{}
https://www.aha.org/system/files/media/file/2024/11/2025-Health-Care-Workforce-Scan-Executive-Summary.pdf,['Operational and Administrative Automation'],{'Operational and Administrative Automation': 0.6017480747782827}
https://osp.od.nih.gov/wp-content/uploads/FCCCER-Report-to-the-President-and-Congress-2009.pdf,[],{}
https://heal.nih.gov/files/2025-02/hsp-optimizing-interventions-executive-summary.pdf,[],{}
https://datascience.nih.gov/sites/default/files/AI_workshop_report_summary_01-16-19_508.pdf,"['Research and Clinical Trial AI', 'Medical Imaging AI', 'Patient-facing AI', 'Public Health AI']","{'Research and Clinical Trial AI': 0.6276854402527393, 'Medical Imaging AI': 0.6270085346831616, 'Patient-facing AI': 0.6320222671156062, 'Public Health AI': 0.6579003342270315}"
https://www.cms.gov/files/document/mm12071.pdf,[],{}
https://www.cms.gov/files/document/r10505cp.pdf,[],{}
https://www.cdc.gov/genomics/media/pdfs/Ginsburg_2021_508.pdf,[],{}
https://rojournals.org/wp-content/uploads/2024/12/ROJESR-33-P6.pdf,[],{}
https://assistcenter.org/wp-content/uploads/2019/09/NSFWorkshop_Report-082119-v2.pdf,['Medical Imaging AI'],{'Medical Imaging AI': 0.6135753705879724}
https://www.scitepress.org/Papers/2024/128979/128979.pdf,"['Education and Training AI', 'Research and Clinical Trial AI', 'Public Health AI', 'Predictive Analytics']","{'Education and Training AI': 0.628430951490842, 'Research and Clinical Trial AI': 0.608096751524489, 'Public Health AI': 0.6160150756036838, 'Predictive Analytics': 0.6435736756001426}"
https://www.ijsat.org/papers/2025/1/2438.pdf,['Predictive Analytics'],{'Predictive Analytics': 0.6306816486445447}
https://psb.stanford.edu/psb-online/proceedings/psb25/prince.pdf,"['Research and Clinical Trial AI', 'Clinical Decision Support', 'Medical Imaging AI']","{'Research and Clinical Trial AI': 0.6179390112570169, 'Clinical Decision Support': 0.6659558996613194, 'Medical Imaging AI': 0.6488915458795169}"
https://phuse.s3.eu-central-1.amazonaws.com/Archive/2025/Connect/US/Orlando/PAP_ML24.pdf,"['Research and Clinical Trial AI', 'Operational and Administrative Automation', 'Public Health AI']","{'Research and Clinical Trial AI': 0.6864020704516638, 'Operational and Administrative Automation': 0.6502985459541808, 'Public Health AI': 0.603050756761571}"
https://phuse.s3.eu-central-1.amazonaws.com/Archive/2025/Connect/US/Orlando/PAP_PD10.pdf,['Research and Clinical Trial AI'],{'Research and Clinical Trial AI': 0.6281736124046247}
https://www.multiperspectivesjournal.com/uploads/archives/20250331124203_11.pdf,"['Clinical Decision Support', 'Predictive Analytics', 'Education and Training AI', 'Research and Clinical Trial AI', 'Medical Imaging AI', 'Patient-facing AI', 'Robotics and Surgical AI', 'Public Health AI']","{'Clinical Decision Support': 0.6115214789779586, 'Predictive Analytics': 0.60454490849642, 'Education and Training AI': 0.609818645043486, 'Research and Clinical Trial AI': 0.6230573748924029, 'Medical Imaging AI': 0.6861651965811741, 'Patient-facing AI': 0.668541432630313, 'Robotics and Surgical AI': 0.605152025377414, 'Public Health AI': 0.6310480948297228}"
https://www.cureus.com/articles/281861-a-review-of-the-regulatory-challenges-of-personalized-medicine.pdf,"['Clinical Decision Support', 'Research and Clinical Trial AI']","{'Clinical Decision Support': 0.6081138429563393, 'Research and Clinical Trial AI': 0.6498447689315677}"
https://www.inovigate.com/media/filer_public/6c/4b/6c4bd89a-e272-4a76-a473-2d979c787340/report_athena__the_use_of_rwd_for_personalized_medicine_final_template_used.pdf,['Research and Clinical Trial AI'],{'Research and Clinical Trial AI': 0.6041444291086595}
https://legacy.himss.org/sites/hde/files/media/file/2024/06/17/himss-professional-development-course-catalog.pdf,[],{}
https://centralnorthflorida.himss.org/sites/hde/files/media/file/2024/03/21/ppt-cnflhimss-its-all-about-the-data-workshop-data-management-fundamentals-2019-05-03.pdf,[],{}
