URL,AI Applications,Similarity Scores
https://journalofethics.ama-assn.org/sites/joedb/files/2023-07/joe-2308_0.pdf,['Robotics and Surgical AI'],{'Robotics and Surgical AI': 0.6395491268749351}
https://journalofethics.ama-assn.org/sites/journalofethics.ama-assn.org/files/2023-07/msoc2-peer-2308_0.pdf,[],{}
https://www.himss.org/sites/hde/files/media/file/2023/08/11/stanford-medicine-himss-davies-2023-machine-learning-enabled-advance-care-planning-final.pdf,[],{}
https://www.aha.org/system/files/media/file/2020/02/GEHC-Whitepaper_AutomatingRadiologyWorkflows.pdf,"['Clinical Decision Support', 'Medical Imaging AI']","{'Clinical Decision Support': 0.6168271969216489, 'Medical Imaging AI': 0.6518729545181747}"
https://aspe.hhs.gov/sites/default/files/documents/81a8cb6b6ab60c70528c229dd42ef5f6/PTAC-Specialty-Integration-RTS.pdf,[],{}
https://aspe.hhs.gov/sites/default/files/documents/d1a5deb42621082b510268d253037d08/PTAC-TCOC-Escan-Suppl.pdf,[],{}
https://aspe.hhs.gov/sites/default/files/documents/c3430d539a1463924ddb515151759d38/PTAC-Jun-11-LS2-Slides.pdf,[],{}
https://aspe.hhs.gov/sites/default/files/documents/22d9fef79cf262e288ccbea67622e36a/PTAC-Mar-25-SME-Slides.pdf,[],{}
https://www.healthit.gov/sites/default/files/topiclanding/2025-01/5.%20Organizational%20Responsibilities%20Final.pdf,['Clinical Documentation AI'],{'Clinical Documentation AI': 0.6185265596861004}
https://www.healthit.gov/sites/default/files/topiclanding/2025-01/4.%20High%20Priorities%20Final.pdf,[],{}
https://ecqi.healthit.gov/sites/default/files/dQMStrategicRoadmapExecSummarySlides_032022.pdf,[],{}
https://www.healthit.gov/sites/default/files/facas/2022-03-10-Irene_Dankwa-Mullan_Presentation_508.pdf,[],{}
https://repository.niddk.nih.gov/pdf/NIDDKCR_FAIR%20and%20AI-Ready%20Data%20Sharing%20Webinar_20250529.pdf,['Research and Clinical Trial AI'],{'Research and Clinical Trial AI': 0.60869726673217}
https://www.ncbi.nlm.nih.gov/books/NBK595228/pdf/Bookshelf_NBK595228.pdf,[],{}
https://oir.nih.gov/system/files/media/file/2025-01/guidelines-conduct_research.pdf,[],{}
https://irp.nih.gov/system/files/media/file/2025-05/v33i3_nih-catalyst_may-june-2025_20pages_final_lowres.pdf,['Medical Imaging AI'],{'Medical Imaging AI': 0.6095117644225737}
https://www.imagwiki.nibib.nih.gov/sites/default/files/Standards_ANSI-CTA-2090_0.pdf,"['Public Health AI', 'Patient-facing AI', 'Clinical Documentation AI', 'Medical Imaging AI', 'Operational and Administrative Automation', 'Robotics and Surgical AI', 'Education and Training AI', 'Clinical Decision Support', 'Research and Clinical Trial AI']","{'Public Health AI': 0.668545540951526, 'Patient-facing AI': 0.6351199311333364, 'Clinical Documentation AI': 0.6190772305842298, 'Medical Imaging AI': 0.6127264135434372, 'Operational and Administrative Automation': 0.6341873276325319, 'Robotics and Surgical AI': 0.606278019803947, 'Education and Training AI': 0.6029886463552997, 'Clinical Decision Support': 0.6502263142700428, 'Research and Clinical Trial AI': 0.6015603190576215}"
https://digirepo.nlm.nih.gov/master/borndig/9918645975406676/9918645975406676.pdf,['Patient-facing AI'],{'Patient-facing AI': 0.6017143941784873}
https://seed.nih.gov/sites/default/files/2023-09/Device-Regulatory-Case-Study-1.pdf,[],{}
https://www.ncbi.nlm.nih.gov/books/NBK586301/pdf/Bookshelf_NBK586301.pdf,['Patient-facing AI'],{'Patient-facing AI': 0.6087369925355545}
https://nvlpubs.nist.gov/nistpubs/ir/2023/NIST.IR.8432.ipd.pdf,[],{}
https://www.cms.gov/files/document/hiig-august-2023-isc-speaker-slides.pdf,[],{}
https://www.cms.gov/files/document/improving-technology-empower-medicare-beneficiaries-rfi-qa-call-may-20th-2025.pdf,[],{}
https://www.cms.gov/files/document/hfpp-white-paper-exploring-fraud-waste-abuse-within-telehealth.pdf,[],{}
https://mh.alabama.gov/wp-content/uploads/2023/07/10.-DDD-Operational-Guidelines-Manual-April-10-2023.pdf,[],{}
https://bhsoac.ca.gov/wp-content/uploads/MHSOAC_FSP_Presentation_05232024.pdf,[],{}
https://www.cdii.ca.gov/wp-content/uploads/2025/02/CalHHS_DxF-Roadmap_Main-Document.pdf,[],{}
https://cppa.ca.gov/meetings/materials/20240522_transcript.pdf,['Patient-facing AI'],{'Patient-facing AI': 0.6138698666103101}
https://ahca.myflorida.com/fhin/content/download/20473/file/AHCA_2021_Health_IT_Environmental_Scan_February_2022.pdf,[],{}
https://dbhdd.georgia.gov/sites/dbhdd.georgia.gov/files/related_files/site_page/A%20%20Community%20Transitions%20from%20State%20Hospitals%20Manual%209-19-16.pdf,[],{}
https://medquest.hawaii.gov/content/dam/formsanddocuments/med-quest/section-1115-demonstration-renewal-for-2024/HI%20Section%201115%20Application%202.1.2024%20-%20Attachment%20I%20-%20Summary%20of%20Public%20Comments%20and%20Questions%20from%20Two%20Public%20Hearings.pdf,[],{}
https://hfs.illinois.gov/content/dam/soi/en/web/hfs/sitecollectiondocuments/illinoishitsmhpu2021final50.pdf,[],{}
https://www.in.gov/health/files/Care_Coordination_Measures_Atlas.pdf,[],{}
https://finance.ky.gov/eProcurement/PassportResponse/C.10%20Utilization%20Management.pdf,[],{}
https://finance.ky.gov/eProcurement/MolinaResponse/I.C.10%20Utilization%20Management.pdf,[],{}
https://finance.ky.gov/eProcurement/HumanaResponse/133_I_C_18_Provider%20Network_PROPRIETARY.pdf,[],{}
https://finance.ky.gov/eProcurement/HumanaResponse/98_I_C_10_Utilization%20Management_PROPRIETARY.pdf,[],{}
https://finance.ky.gov/eProcurement/PassportResponse/A%20Executive%20Summary.pdf,[],{}
https://finance.ky.gov/eProcurement/UnitedHealthcareResponse/080.%2021.%20Pharmacy%20Benefits.pdf,[],{}
https://finance.ky.gov/eProcurement/MolinaResponse/I.C.06%20Management%20Information%20System.pdf,[],{}
https://mhcc.maryland.gov/mhcc/pages/apc/apc/documents/apc_milbank_2024_scorecard_rpt.pdf,[],{}
https://mhcc.maryland.gov/mhcc/pages/home/meeting_schedule/documents/updates/2024/updt_20240321.pdf,[],{}
https://www.michigan.gov/mdhhs/-/media/Project/Websites/mdhhs/Inside-MDHHS/Policy-and-Planning/Social-Determinants-of-Health-Strategy/CIE/CIE-TF-Final-Report-FINAL-08092023.pdf,[],{}
https://www.lbo.ms.gov/misc/strategic/FY25/328-00-plan.pdf,[],{}
https://dhcfp.nv.gov/uploadedFiles/dhcfpnvgov/content/Resources/AdminSupport/Reports/HPN_NVSFY2021_MCO_Compliance_Report_F1.pdf,[],{}
https://www.health.ny.gov/health_care/medicaid/redesign/dsrip/docs/2020_pps_profile_rpt_final.pdf,[],{}
https://www.health.ny.gov/commissioner/grand_rounds/behavioral_health/docs/chung.pdf,[],{}
https://www.oregon.gov/oha/HPA/OHIT-HITOC/Documents/DRAFT_OregonStrategicPlanforHealthIT2024-2028.pdf,"['Clinical Documentation AI', 'Operational and Administrative Automation', 'Education and Training AI']","{'Clinical Documentation AI': 0.6560750998547447, 'Operational and Administrative Automation': 0.6487571189449898, 'Education and Training AI': 0.6250618475358419}"
https://www.oregon.gov/oha/HPA/HP/HCMOPageDocs/046-HCMO-1-Notice-of-Material-Change-Transaction.pdf,[],{}
https://watech.wa.gov/sites/default/files/2024-07/Ethical%20Considerations%20in%20the%20use%20of%20Artificial%20Intelligence%20in%20Healthcare%2C%20and%20Washington%27s%20approach%20to%20Generative%20AI.pdf,"['Clinical Decision Support', 'Clinical Documentation AI', 'Medical Imaging AI', 'Operational and Administrative Automation', 'Education and Training AI', 'Patient-facing AI', 'Public Health AI', 'Research and Clinical Trial AI']","{'Clinical Decision Support': 0.6446566612174676, 'Clinical Documentation AI': 0.6340400923128088, 'Medical Imaging AI': 0.6888074321880312, 'Operational and Administrative Automation': 0.6653129318731591, 'Education and Training AI': 0.6332935668071671, 'Patient-facing AI': 0.6343693112526005, 'Public Health AI': 0.6492557454266604, 'Research and Clinical Trial AI': 0.6636338872971715}"
https://www.dhs.wisconsin.gov/wltcac/handout-20180710-03.pdf,[],{}
https://www.mha.org/wp-content/uploads/2024/12/AI-Framework-for-Healthcare_MHA-AI-Taskforce.pdf,"['Research and Clinical Trial AI', 'Clinical Decision Support', 'Clinical Documentation AI', 'Education and Training AI', 'Medical Imaging AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Robotics and Surgical AI', 'Public Health AI']","{'Research and Clinical Trial AI': 0.6303213196700336, 'Clinical Decision Support': 0.64826151382621, 'Clinical Documentation AI': 0.64164557593348, 'Education and Training AI': 0.6234560439470727, 'Medical Imaging AI': 0.6358256102660548, 'Operational and Administrative Automation': 0.637633368637864, 'Patient-facing AI': 0.6192356459641958, 'Robotics and Surgical AI': 0.6086010589747557, 'Public Health AI': 0.6155053172034546}"
https://www.medrxiv.org/content/10.1101/2023.01.21.23284858v1.full.pdf,"['Research and Clinical Trial AI', 'Clinical Decision Support']","{'Research and Clinical Trial AI': 0.633621714100781, 'Clinical Decision Support': 0.6130115630517037}"
https://www.aha.org/system/files/media/file/2021/04/3M-HIS-Key-advantages-of-3M-MModal-CAPD-fact-sheet.pdf,['Clinical Documentation AI'],{'Clinical Documentation AI': 0.6309869027696786}
https://escholarship.org/content/qt92r82879/qt92r82879.pdf,"['Clinical Decision Support', 'Clinical Documentation AI', 'Research and Clinical Trial AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Education and Training AI', 'Public Health AI', 'Predictive Analytics', 'Medical Imaging AI']","{'Clinical Decision Support': 0.644032461124368, 'Clinical Documentation AI': 0.6263092126603379, 'Research and Clinical Trial AI': 0.6101227134645868, 'Operational and Administrative Automation': 0.6092624723337996, 'Patient-facing AI': 0.6043843390364738, 'Education and Training AI': 0.629031878526255, 'Public Health AI': 0.6241056902993743, 'Predictive Analytics': 0.6109515318593409, 'Medical Imaging AI': 0.7326098447943825}"
https://medvixpublications.org/get/1-JMCHR2025091590I%20Galley%20Proof-1747466564.pdf,"['Clinical Decision Support', 'Patient-facing AI', 'Research and Clinical Trial AI', 'Education and Training AI', 'Medical Imaging AI', 'Robotics and Surgical AI', 'Public Health AI', 'Clinical Documentation AI', 'Operational and Administrative Automation', 'Predictive Analytics']","{'Clinical Decision Support': 0.6623978423629144, 'Patient-facing AI': 0.6436315752490571, 'Research and Clinical Trial AI': 0.6287350452895721, 'Education and Training AI': 0.6082656675151054, 'Medical Imaging AI': 0.6261804745344565, 'Robotics and Surgical AI': 0.6282256135583045, 'Public Health AI': 0.6110677843144932, 'Clinical Documentation AI': 0.6136549921302723, 'Operational and Administrative Automation': 0.6285596936448753, 'Predictive Analytics': 0.6226888120101887}"
https://digitalcollections.ohsu.edu/record/44678/files/San.Shanya.2025.pdf,"['Clinical Decision Support', 'Research and Clinical Trial AI', 'Predictive Analytics', 'Public Health AI', 'Medical Imaging AI', 'Clinical Documentation AI', 'Education and Training AI']","{'Clinical Decision Support': 0.644037399596098, 'Research and Clinical Trial AI': 0.6132207777289771, 'Predictive Analytics': 0.6841355940384592, 'Public Health AI': 0.6168267179600551, 'Medical Imaging AI': 0.649321984514867, 'Clinical Documentation AI': 0.6003113794663655, 'Education and Training AI': 0.655723336319809}"
https://healthpolicy.duke.edu/sites/default/files/2024-10/AI%20Governance%20in%20Health%20Systems.pdf,"['Clinical Documentation AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Education and Training AI']","{'Clinical Documentation AI': 0.6074040949607954, 'Operational and Administrative Automation': 0.6409820079983659, 'Patient-facing AI': 0.6217696374077204, 'Education and Training AI': 0.6008800816540983}"
https://med.stanford.edu/content/dam/sm/healthcare-ai/images/Smith_et_al-2021-Journal_of_General_Internal_Medicine.pdf,"['Education and Training AI', 'Clinical Documentation AI']","{'Education and Training AI': 0.6233151804763053, 'Clinical Documentation AI': 0.6646075453847193}"
https://wjarr.com/sites/default/files/WJARR-2024-4041.pdf,"['Clinical Decision Support', 'Clinical Documentation AI', 'Medical Imaging AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Robotics and Surgical AI', 'Education and Training AI', 'Research and Clinical Trial AI', 'Predictive Analytics', 'Public Health AI']","{'Clinical Decision Support': 0.6263254180194436, 'Clinical Documentation AI': 0.6287610615208592, 'Medical Imaging AI': 0.6464567343168824, 'Operational and Administrative Automation': 0.641072866912442, 'Patient-facing AI': 0.6200856973996914, 'Robotics and Surgical AI': 0.6487845793217458, 'Education and Training AI': 0.6381942542033019, 'Research and Clinical Trial AI': 0.6215627930261275, 'Predictive Analytics': 0.6320976960513233, 'Public Health AI': 0.6289621819931405}"
https://www.nature.com/articles/s41746-025-01700-4.pdf,"['Clinical Documentation AI', 'Medical Imaging AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Robotics and Surgical AI', 'Education and Training AI', 'Research and Clinical Trial AI', 'Public Health AI']","{'Clinical Documentation AI': 0.6900243432968521, 'Medical Imaging AI': 0.6129441735802627, 'Operational and Administrative Automation': 0.6642061076275131, 'Patient-facing AI': 0.6488440162241077, 'Robotics and Surgical AI': 0.6156288667752415, 'Education and Training AI': 0.6393110014566503, 'Research and Clinical Trial AI': 0.631186478875214, 'Public Health AI': 0.6204099174985609}"
https://www.cureus.com/articles/244463-ai-driven-clinical-decision-support-systems-an-ongoing-pursuit-of-potential.pdf,"['Clinical Decision Support', 'Medical Imaging AI', 'Predictive Analytics', 'Research and Clinical Trial AI', 'Clinical Documentation AI', 'Education and Training AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Public Health AI']","{'Clinical Decision Support': 0.6626258089749182, 'Medical Imaging AI': 0.6488373947182787, 'Predictive Analytics': 0.6404374428485985, 'Research and Clinical Trial AI': 0.6167783593025958, 'Clinical Documentation AI': 0.6571823636006666, 'Education and Training AI': 0.6370519652555446, 'Operational and Administrative Automation': 0.6064025194107493, 'Patient-facing AI': 0.6207441861373733, 'Public Health AI': 0.6084039872737583}"
https://www.cureus.com/articles/245055-embracing-artificial-intelligence-revolutionizing-nursing-documentation-for-a-better-future.pdf,"['Clinical Documentation AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Education and Training AI']","{'Clinical Documentation AI': 0.6660111129382205, 'Operational and Administrative Automation': 0.627620426781704, 'Patient-facing AI': 0.621358964325226, 'Education and Training AI': 0.6286472740283184}"
https://www.ahima.org/media/zxgl0cal/ahima-privacy-and-security-rfi-response-1.pdf,"['Clinical Documentation AI', 'Operational and Administrative Automation', 'Research and Clinical Trial AI']","{'Clinical Documentation AI': 0.6471330649647591, 'Operational and Administrative Automation': 0.6095258111892107, 'Research and Clinical Trial AI': 0.6148378160426548}"
https://www.ahima.org/media/xxvm1vdz/ahima-comments-cms-fy-26-ipps-proposed-rule-final.pdf,['Education and Training AI'],{'Education and Training AI': 0.6435557715212284}
https://www.ama-assn.org/system/files/future-health-case-study-hattiesburg-clinic.pdf,[],{}
https://searchlf.ama-assn.org/letter/documentDownload?uri=/unstructured/binary/letter/LETTERS/lfa.zip/2025-6-10-Letter-to-Oz-re-CMS-Deregulation-RFI-v2.pdf,[],{}
https://www.ama-assn.org/system/files/future-health-case-study-geisinger.pdf,"['Predictive Analytics', 'Public Health AI', 'Operational and Administrative Automation', 'Patient-facing AI']","{'Predictive Analytics': 0.6323472250685909, 'Public Health AI': 0.6497443891853053, 'Operational and Administrative Automation': 0.6234757248133722, 'Patient-facing AI': 0.6006388672779709}"
https://www.ama-assn.org/sites/ama-assn.org/files/corp/media-browser/public/hod/a18-clrpd-reports.pdf,"['Public Health AI', 'Operational and Administrative Automation', 'Clinical Documentation AI', 'Patient-facing AI', 'Education and Training AI']","{'Public Health AI': 0.6013990840237048, 'Operational and Administrative Automation': 0.6352600162880779, 'Clinical Documentation AI': 0.6070997087158747, 'Patient-facing AI': 0.6093631171245285, 'Education and Training AI': 0.6034450108494047}"
https://brand.amia.org/m/dbde97860f393e1/original/25x5-Summary-Report.pdf,['Clinical Documentation AI'],{'Clinical Documentation AI': 0.6286346671070446}
https://legacy.himss.org/sites/hde/files/media/file/2023/08/11/stanford-medicine-himss-davies-2023-clinical-deterioration-prevention-with-ai-final.pdf,['Predictive Analytics'],{'Predictive Analytics': 0.6303941587654485}
https://gkc.himss.org/sites/hde/files/media/file/2023/06/16/2.-stemi-davies-award_061423guanwangban.pdf,['Patient-facing AI'],{'Patient-facing AI': 0.6260547896743901}
https://gkc.himss.org/sites/hde/files/media/file/2024/09/25/sepsis-case-study.pdf,[],{}
https://gkc.himss.org/sites/hde/files/2025-04/himss-ai-rfi-response-feb-2025-final-.pdf,['Public Health AI'],{'Public Health AI': 0.6136490179289189}
https://www.himss.org/sites/hde/files/handout-140_8.pdf,[],{}
https://gkc.himss.org/sites/hde/files/media/file/2023/08/24/himss-davies-award-copd-case-study-intermountain-health-final.pdf,[],{}
https://www.aha.org/sites/default/files/2018-06/Leveraging%20Technology%20to%20Drive%20Population%20Health%20Webinar%20Slides_0.pdf,[],{}
https://www.aha.org/system/files/media/file/2022/03/3M_ClinicalDocumentation_exedialogue_030722.pdf,"['Clinical Documentation AI', 'Operational and Administrative Automation']","{'Clinical Documentation AI': 0.642532377536675, 'Operational and Administrative Automation': 0.6146275910934047}"
https://www.aha.org/system/files/media/file/2023/11/2024_AHA_Health_Care_Workforce_Scan.pdf,"['Clinical Documentation AI', 'Operational and Administrative Automation', 'Education and Training AI', 'Patient-facing AI']","{'Clinical Documentation AI': 0.6623094602153363, 'Operational and Administrative Automation': 0.6644068741403767, 'Education and Training AI': 0.6362728089911582, 'Patient-facing AI': 0.6212951246931039}"
https://www.aha.org/system/files/media/file/2023/07/TeamBasedCareWhitePaper.pdf,[],{}
https://www.aha.org/system/files/media/file/2024/01/2024-Advocacy-Agenda-20240116.pdf,[],{}
https://www.ihi.org/sites/default/files/IHI_NPSF_Closing_the_Loop_Referral_Management_in_EHR.pdf,[],{}
https://www.accessdata.fda.gov/cdrh_docs/pdf21/K210719.pdf,['Medical Imaging AI'],{'Medical Imaging AI': 0.6228115933564233}
https://www.cms.hhs.gov/manuals/downloads/clm104c12.pdf,[],{}
https://www.cms.hhs.gov/transmittals/downloads/R1875CP.pdf,[],{}
https://files.asprtracie.hhs.gov/documents/aspr-tracie-mass-casualty-triage-final-508.pdf,[],{}
https://www.cms.hhs.gov/transmittals/downloads/R2282CP.pdf,[],{}
https://www.healthit.gov/sites/default/files/page/2023-02/2022_ONC_Report_to_Congress.pdf,[],{}
https://www.healthit.gov/sites/default/files/pdf/privacy/privacy-and-security-guide.pdf,[],{}
https://www.healthit.gov/sites/default/files/topiclanding/2025-01/2.%20Contingency%20Planning%20Final.pdf,[],{}
https://www.healthit.gov/sites/default/files/safer/guides/safer_system_interfaces.pdf,[],{}
https://www.healthit.gov/sites/default/files/page/2021-08/2021-07-14_PHDS_TF_2021_HITAC%20Recommendations%20Report_Signed_508_0.pdf,[],{}
https://www.nichd.nih.gov/sites/default/files/inline-files/Governance_Metadata_Standards_FINAL_revb.pdf,[],{}
https://www.nist.gov/system/files/documents/2024/02/16/ID048%20-%202024-02-03%2C%20Loughborough%20University%2C%20Comments%20on%20AI%20EO%20RFI.pdf,[],{}
https://www.cms.gov/files/document/r11842cp.pdf,[],{}
https://www.cms.gov/manuals/downloads/clm104C12.pdf,[],{}
https://www.cms.gov/Regulations-and-Guidance/Guidance/Transmittals/downloads/r1875cp.pdf,[],{}
https://www.cms.gov/files/document/r11288cp.pdf,[],{}
https://www.cms.gov/Regulations-and-Guidance/Guidance/Transmittals/downloads/R2282CP.pdf,[],{}
https://doc.alabama.gov/docs/AdminRegs/AR303.pdf,[],{}
https://sjud.senate.ca.gov/system/files/2025-04/sb-813-mcnerney-sjud-analysis.pdf,[],{}
https://apcp.assembly.ca.gov/system/files/2025-04/ab-979-irwin-apcp-analyses.pdf,[],{}
https://www.dhcs.ca.gov/CalAIM/Documents/BH-CONNECT/BH-Connect-STCs.pdf,[],{}
https://dhss.delaware.gov/wp-content/uploads/sites/10/dph/pdf/hospitaldiversionpolicy2013.pdf,[],{}
https://ahca.myflorida.com/medicaid/review/Reimbursement/RH_08_080701_UB-04_ver1_3.pdf,[],{}
https://data.capitol.hawaii.gov/sessions/session2008/Bills/HB3159_.pdf,[],{}
https://www.in.gov/medicaid/providers/files/modules/ddrs-hcbs-waivers.pdf,[],{}
https://www.in.gov/fssa/thehub/files/FSSA_Privacy_Compliance.pdf,[],{}
https://finance.ky.gov/eProcurement/UnitedHealthcareResponse/049.%20Att.%20C.6.a%20UnitedHealthcare%20Management%20Information%20System.pdf,[],{}
https://www.hca.nm.gov/wp-content/uploads/BH-Manual-Introduction_Redlined-Version-10.25.24.pdf,[],{}
https://www.health.ny.gov/health_care/medicaid/redesign/hcbs/docs/2023_statewide_transition_plan.pdf,[],{}
https://opwdd.ny.gov/system/files/documents/2020/01/cco-policy-manual-master_acc_1.pdf,[],{}
https://dph.sc.gov/sites/scdph/files/2024-09/Updates_for_61-16_June_2024.pdf,[],{}
https://capitol.texas.gov/tlodocs/89R/billtext/pdf/HB00149F.pdf,[],{}
https://www.house.texas.gov/pdfs/committees/reports/interim/88interim/House-Select-Committee-on-Artificial-Intelligence-Emerging-Technologies.pdf,['Public Health AI'],{'Public Health AI': 0.6247476115309805}
https://medicaid-documents.dhhs.utah.gov/Documents/pdfs/OMH%20Quality%20Strategy.pdf,[],{}
https://www.vita.virginia.gov/media/vitavirginiagov/it-governance/ea/pdf/Utilization-of-Artificial-Intelligence-by-COV-Policy-Standard.pdf,[],{}
https://watech.wa.gov/sites/default/files/2024-12/Final%202024%20AI%20Task%20Force%20Report%20-%20AG.pdf,"['Clinical Documentation AI', 'Education and Training AI', 'Operational and Administrative Automation']","{'Clinical Documentation AI': 0.6499963113946936, 'Education and Training AI': 0.6396535709698761, 'Operational and Administrative Automation': 0.6227606242499604}"
https://dhhr.wv.gov/bms/Programs/WaiverPrograms/WVSWTP/Documents/20230301_STP_update.pdf,[],{}
https://www.dhs.wisconsin.gov/medicaid/2025-27-wi-medicaid-managed-care-quality-strategy.pdf,[],{}
https://npsb.org/wp-content/uploads/2021/11/NPSB-Technology-Blueprint-1.pdf,"['Clinical Documentation AI', 'Operational and Administrative Automation', 'Patient-facing AI']","{'Clinical Documentation AI': 0.6114179538070782, 'Operational and Administrative Automation': 0.6208330132436801, 'Patient-facing AI': 0.6093119309440393}"
https://rojournals.org/wp-content/uploads/2024/09/ROJPHM-P9.pdf,"['Patient-facing AI', 'Public Health AI', 'Clinical Documentation AI', 'Medical Imaging AI', 'Operational and Administrative Automation', 'Robotics and Surgical AI', 'Education and Training AI', 'Research and Clinical Trial AI', 'Clinical Decision Support']","{'Patient-facing AI': 0.6275020966050298, 'Public Health AI': 0.6108502719124268, 'Clinical Documentation AI': 0.6053282598531146, 'Medical Imaging AI': 0.6111065383275299, 'Operational and Administrative Automation': 0.6238372516775105, 'Robotics and Surgical AI': 0.6217500647977481, 'Education and Training AI': 0.6243503283312939, 'Research and Clinical Trial AI': 0.6164757435701391, 'Clinical Decision Support': 0.6237106230901617}"
https://cset.georgetown.edu/wp-content/uploads/CSET-An-Argument-for-Hybrid-AI-Incident-Reporting.pdf,[],{}
https://cset.georgetown.edu/wp-content/uploads/CSET-AI-Incidents.pdf,[],{}
https://qualitysafety.bmj.com/content/qhc/34/7/433.full.pdf,"['Operational and Administrative Automation', 'Robotics and Surgical AI']","{'Operational and Administrative Automation': 0.6159470623528099, 'Robotics and Surgical AI': 0.6018038094509196}"
https://s3.ca-central-1.amazonaws.com/assets.jmir.org/assets/preprints/preprint-48156-accepted.pdf,['Robotics and Surgical AI'],{'Robotics and Surgical AI': 0.6217997108928501}
https://saudijournals.com/media/articles/SJMPS_97_419-423.pdf,"['Education and Training AI', 'Clinical Decision Support', 'Medical Imaging AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Research and Clinical Trial AI', 'Public Health AI', 'Robotics and Surgical AI', 'Clinical Documentation AI', 'Predictive Analytics']","{'Education and Training AI': 0.6131113155209551, 'Clinical Decision Support': 0.6221768969091703, 'Medical Imaging AI': 0.6801043255470345, 'Operational and Administrative Automation': 0.6295781213597413, 'Patient-facing AI': 0.6276554669709941, 'Research and Clinical Trial AI': 0.6223155687291668, 'Public Health AI': 0.64391494523042, 'Robotics and Surgical AI': 0.6659170878756927, 'Clinical Documentation AI': 0.6227393381543226, 'Predictive Analytics': 0.6181362320507106}"
https://ijdmsrjournal.com/issue_dcp/To%20Explore%20and%20Analyze%20the%20Strategies%20to%20Improve%20Patient%20Safety%20in%20Healthcare%20Settings.pdf,[],{}
https://ahima.org/media/1fbfjp2v/ai-eo-cheat-sheet-final.pdf,[],{}
https://www.ama-assn.org/system/files/a25-refcomm-e-annotated.pdf,[],{}
https://www.himss.org/sites/hde/files/media/file/2023/05/09/digital_excellence_in_healthcare_apac_case_studies_vol_1.pdf,"['Patient-facing AI', 'Predictive Analytics']","{'Patient-facing AI': 0.6132994736777252, 'Predictive Analytics': 0.6179396901171493}"
https://gkc.himss.org/sites/hde/files/media/file/2023/08/23/himss-davies-award-opioid-case-study-intermountain-health_v2.pdf,[],{}
https://georgia.himss.org/sites/hde/files/2024-10/ga-interoperability-forum-master-slides_1.pdf,[],{}
https://www.himss.org/sites/hde/files/2022-02/h22-pocket-guide.pdf,[],{}
https://365.himss.org/sites/himss365/files/365/handouts/552578747/handout-278.pdf,[],{}
https://www.aha.org/system/files/media/file/2025/05/joint-cybersecurity-information-tlp-clear-ai-data-security-may-2025.pdf,[],{}
https://www.aha.org/system/files/media/file/2020/01/aha-trendwatch-hospital-and-health-system-workforce-strategic-planning2_0.pdf,"['Operational and Administrative Automation', 'Education and Training AI']","{'Operational and Administrative Automation': 0.6377102852859751, 'Education and Training AI': 0.6136769826653052}"
https://www.aha.org/system/files/media/file/2024/05/AHA-RFI-Response-to-CMS-on-Medicare-Advantage-Data-and-Oversight.pdf,['Clinical Decision Support'],{'Clinical Decision Support': 0.6086365348058099}
https://www.aha.org/system/files/media/file/2023/07/WorkforceWhitePaper.pdf,[],{}
https://trustees.aha.org/system/files/media/file/2022/11/2023_AHA_Health_Care_Workforce_Scan.pdf,"['Clinical Documentation AI', 'Education and Training AI']","{'Clinical Documentation AI': 0.6049609493357819, 'Education and Training AI': 0.6064415084637923}"
https://www.ihi.org/sites/default/files/lms/legacy/education/IHIOpenSchool/Courses/Documents/CourseraDocuments/11_TCABCommunicationandTeamworkHowtoGuideOct09.pdf,[],{}
https://www.iacc.hhs.gov/meetings/iacc-meetings/2024/full-committee-meeting/january24/minutes.pdf,[],{}
https://heal.nih.gov/files/2025-02/hsp-health-equity-life-course-executive-summary.pdf,[],{}
https://heal.nih.gov/files/2024-12/equity-across-the-life-course-nicholson.pdf,[],{}
https://www.ninr.nih.gov/sites/default/files/docs/Minutes_NACNR_9.12.2023_508c.pdf,"['Public Health AI', 'Education and Training AI', 'Research and Clinical Trial AI']","{'Public Health AI': 0.6292187846232042, 'Education and Training AI': 0.6237375655808233, 'Research and Clinical Trial AI': 0.6548297274332645}"
https://braininitiative.nih.gov/sites/default/files/documents/NIH-BRAIN-MCWG-meeting-summary-Aug-2024_0.pdf,[],{}
https://irp.nih.gov/system/files/media/file/2024-05/v32i3-Catalyst-May-June-2024_FINAL.pdf,['Research and Clinical Trial AI'],{'Research and Clinical Trial AI': 0.6290004858075211}
https://www.hca.wa.gov/assets/cie-landscape-in-wa.pdf,[],{}
